Sherbrooke — Historical Average Length of Construction (in months) by Dwelling Type  
January 2007 to March 2024 Co-op
,Single,Semi-Detached,Row,Apartment,All,
Jan 2007,**,**,**,**,**,
Feb 2007,**,**,**,**,**,
Mar 2007,**,**,**,**,**,
Apr 2007,**,**,**,**,**,
May 2007,**,**,**,**,**,
Jun 2007,**,**,**,**,**,
Jul 2007,**,**,**,**,**,
Aug 2007,**,**,**,**,**,
Sep 2007,**,**,**,3.0,3.0,
Oct 2007,**,**,**,**,**,
Nov 2007,**,**,**,**,**,
Dec 2007,**,**,**,**,**,
Jan 2008,**,**,**,**,**,
Feb 2008,**,**,**,**,**,
Mar 2008,**,**,**,**,**,
Apr 2008,**,**,**,**,**,
May 2008,**,**,**,**,**,
Jun 2008,**,**,**,**,**,
Jul 2008,**,**,**,**,**,
Aug 2008,**,**,**,**,**,
Sep 2008,**,**,**,**,**,
Oct 2008,**,**,**,**,**,
Nov 2008,**,**,**,**,**,
Dec 2008,**,**,**,**,**,
Jan 2009,**,**,**,**,**,
Feb 2009,**,**,**,**,**,
Mar 2009,**,**,**,**,**,
Apr 2009,**,**,**,**,**,
May 2009,**,**,**,**,**,
Jun 2009,**,**,**,7.1,7.1,
Jul 2009,**,**,**,**,**,
Aug 2009,**,**,**,**,**,
Sep 2009,**,**,**,**,**,
Oct 2009,**,**,**,**,**,
Nov 2009,**,**,**,**,**,
Dec 2009,**,**,**,**,**,
Jan 2010,**,**,**,**,**,
Feb 2010,**,**,**,**,**,
Mar 2010,**,**,**,**,**,
Apr 2010,**,**,**,8.0,8.0,
May 2010,**,**,**,**,**,
Jun 2010,**,**,**,**,**,
Jul 2010,**,**,**,**,**,
Aug 2010,**,**,**,**,**,
Sep 2010,**,**,**,**,**,
Oct 2010,**,**,**,**,**,
Nov 2010,**,**,**,**,**,
Dec 2010,**,**,**,**,**,
Jan 2011,**,**,**,**,**,
Feb 2011,**,**,**,7.0,7.0,
Mar 2011,**,**,**,**,**,
Apr 2011,**,**,**,**,**,
May 2011,**,**,**,**,**,
Jun 2011,**,**,**,**,**,
Jul 2011,**,**,**,**,**,
Aug 2011,**,**,**,**,**,
Sep 2011,**,**,**,**,**,
Oct 2011,**,**,**,**,**,
Nov 2011,**,**,**,**,**,
Dec 2011,**,**,**,**,**,
Jan 2012,**,**,**,**,**,
Feb 2012,**,**,**,**,**,
Mar 2012,**,**,**,**,**,
Apr 2012,**,**,**,**,**,
May 2012,**,**,**,**,**,
Jun 2012,**,**,**,**,**,
Jul 2012,**,**,**,**,**,
Aug 2012,**,**,**,**,**,
Sep 2012,**,**,**,**,**,
Oct 2012,**,**,**,**,**,
Nov 2012,**,**,**,**,**,
Dec 2012,**,**,**,**,**,
Jan 2013,**,**,**,9.0,9.0,
Feb 2013,**,**,**,**,**,
Mar 2013,**,**,**,**,**,
Apr 2013,**,**,**,**,**,
May 2013,**,**,**,**,**,
Jun 2013,**,**,**,6.0,6.0,
Jul 2013,**,**,**,**,**,
Aug 2013,**,**,**,**,**,
Sep 2013,**,**,**,**,**,
Oct 2013,**,**,**,**,**,
Nov 2013,**,**,**,**,**,
Dec 2013,**,**,**,**,**,
