Québec — Historical Starts by Dwelling Type  
January 1990 to March 2024 Homeowner
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,75,20,0,0,95,
Feb 1990,96,2,12,0,110,
Mar 1990,244,20,0,0,264,
Apr 1990,524,42,4,0,570,
May 1990,508,50,10,17,585,
Jun 1990,444,76,9,0,529,
Jul 1990,201,16,0,2,219,
Aug 1990,134,20,0,0,154,
Sep 1990,243,18,0,0,261,
Oct 1990,202,22,0,0,224,
Nov 1990,179,26,12,0,217,
Dec 1990,175,32,3,0,210,
Jan 1991,61,10,3,0,74,
Feb 1991,54,12,19,0,85,
Mar 1991,155,24,5,0,184,
Apr 1991,316,70,8,0,394,
May 1991,537,72,31,2,642,
Jun 1991,414,54,10,0,478,
Jul 1991,179,28,0,3,210,
Aug 1991,258,24,4,0,286,
Sep 1991,211,42,16,0,269,
Oct 1991,432,64,49,0,545,
Nov 1991,246,74,23,0,343,
Dec 1991,244,100,94,0,438,
Jan 1992,68,20,0,0,88,
Feb 1992,48,12,6,0,66,
Mar 1992,117,28,27,0,172,
Apr 1992,355,74,22,0,451,
May 1992,449,88,29,0,566,
Jun 1992,267,70,70,2,409,
Jul 1992,126,26,8,0,160,
Aug 1992,138,26,0,0,164,
Sep 1992,176,84,24,0,284,
Oct 1992,153,54,21,4,232,
Nov 1992,156,62,10,0,228,
Dec 1992,114,48,21,13,196,
Jan 1993,63,48,0,0,111,
Feb 1993,35,36,6,2,79,
Mar 1993,94,46,8,0,148,
Apr 1993,281,92,63,10,446,
May 1993,319,78,81,16,494,
Jun 1993,224,68,22,8,322,
Jul 1993,161,48,17,4,230,
Aug 1993,70,8,27,0,105,
Sep 1993,154,28,7,0,189,
Oct 1993,137,36,24,6,203,
Nov 1993,104,28,14,2,148,
Dec 1993,106,42,31,2,181,
Jan 1994,39,18,0,2,59,
Feb 1994,20,22,21,0,63,
Mar 1994,116,72,32,0,220,
Apr 1994,331,94,27,0,452,
May 1994,361,100,76,0,537,
Jun 1994,319,76,37,0,432,
Jul 1994,164,24,10,0,198,
Aug 1994,73,18,0,0,91,
Sep 1994,122,24,15,0,161,
Oct 1994,105,22,4,0,131,
Nov 1994,113,28,0,0,141,
Dec 1994,79,34,9,0,122,
Jan 1995,47,16,0,0,63,
Feb 1995,24,10,10,0,44,
Mar 1995,60,18,10,0,88,
Apr 1995,168,38,14,0,220,
May 1995,201,52,10,0,263,
Jun 1995,164,30,15,0,209,
Jul 1995,81,6,0,0,87,
Aug 1995,44,4,0,0,48,
Sep 1995,95,14,0,0,109,
Oct 1995,62,6,0,0,68,
Nov 1995,72,22,3,0,97,
Dec 1995,59,14,4,0,77,
Jan 1996,13,2,4,0,19,
Feb 1996,18,10,0,0,28,
Mar 1996,56,12,0,0,68,
Apr 1996,157,22,0,0,179,
May 1996,248,34,13,4,299,
Jun 1996,153,28,4,0,185,
Jul 1996,88,14,0,0,102,
Aug 1996,30,26,4,0,60,
Sep 1996,74,20,0,0,94,
Oct 1996,57,12,7,0,76,
Nov 1996,64,26,0,0,90,
Dec 1996,48,18,13,0,79,
Jan 1997,32,12,0,0,44,
Feb 1997,23,8,0,0,31,
Mar 1997,57,26,4,0,87,
Apr 1997,196,30,0,0,226,
May 1997,246,60,12,0,318,
Jun 1997,187,28,6,0,221,
Jul 1997,112,30,0,0,142,
Aug 1997,83,8,0,0,91,
Sep 1997,69,10,7,0,86,
Oct 1997,61,16,0,0,77,
Nov 1997,116,28,7,0,151,
Dec 1997,65,12,4,0,81,
Jan 1998,27,6,0,0,33,
Feb 1998,22,0,4,0,26,
Mar 1998,68,16,0,0,84,
Apr 1998,158,40,7,0,205,
May 1998,247,38,9,0,294,
Jun 1998,164,12,28,0,204,
Jul 1998,100,18,0,0,118,
Aug 1998,58,4,0,0,62,
Sep 1998,62,8,0,0,70,
Oct 1998,68,10,0,0,78,
Nov 1998,81,10,1,0,92,
Dec 1998,53,4,0,0,57,
Jan 1999,25,6,3,0,34,
Feb 1999,18,2,0,0,20,
Mar 1999,75,8,6,0,89,
Apr 1999,162,16,0,0,178,
May 1999,254,38,4,0,296,
Jun 1999,152,18,24,0,194,
Jul 1999,98,14,9,0,121,
Aug 1999,46,8,0,0,54,
Sep 1999,104,14,3,0,121,
Oct 1999,88,20,0,0,108,
Nov 1999,89,8,4,0,101,
Dec 1999,54,12,0,0,66,
Jan 2000,47,4,0,0,51,
Feb 2000,27,0,2,0,29,
Mar 2000,91,2,3,0,96,
Apr 2000,222,8,9,0,239,
May 2000,199,8,10,6,223,
Jun 2000,185,10,3,2,200,
Jul 2000,86,4,9,2,101,
Aug 2000,67,6,0,4,77,
Sep 2000,93,8,0,0,101,
Oct 2000,92,4,3,4,103,
Nov 2000,86,4,4,6,100,
Dec 2000,67,4,0,0,71,
Jan 2001,49,2,7,2,60,
Feb 2001,42,2,1,0,45,
Mar 2001,116,8,8,10,142,
Apr 2001,235,4,6,4,249,
May 2001,229,20,8,8,265,
Jun 2001,200,20,0,4,224,
Jul 2001,136,4,0,10,150,
Aug 2001,81,14,0,8,103,
Sep 2001,132,4,5,8,149,
Oct 2001,107,12,0,4,123,
Nov 2001,144,7,5,4,160,
Dec 2001,110,16,5,4,135,
Jan 2002,105,8,0,8,121,
Feb 2002,67,6,0,2,75,
Mar 2002,191,14,4,14,223,
Apr 2002,371,24,3,10,408,
May 2002,342,14,10,4,370,
Jun 2002,266,28,3,20,317,
Jul 2002,177,6,4,22,209,
Aug 2002,167,8,18,10,203,
Sep 2002,137,6,0,12,155,
Oct 2002,153,26,3,4,186,
Nov 2002,200,14,0,6,220,
Dec 2002,151,18,0,6,175,
Jan 2003,65,6,4,9,84,
Feb 2003,120,6,0,4,130,
Mar 2003,248,20,10,25,303,
Apr 2003,401,58,0,40,499,
May 2003,258,18,0,32,308,
Jun 2003,278,16,5,23,322,
Jul 2003,242,20,10,22,294,
Aug 2003,216,18,4,6,244,
Sep 2003,184,18,0,14,216,
Oct 2003,240,14,0,12,266,
Nov 2003,231,22,9,18,280,
Dec 2003,191,12,8,10,221,
Jan 2004,107,2,0,0,109,
Feb 2004,116,6,3,2,127,
Mar 2004,246,50,10,20,326,
Apr 2004,393,66,8,42,509,
May 2004,293,50,19,28,390,
Jun 2004,270,22,12,14,318,
Jul 2004,189,18,14,30,251,
Aug 2004,130,6,4,6,146,
Sep 2004,224,18,4,14,260,
Oct 2004,297,12,8,20,337,
Nov 2004,267,32,4,20,323,
Dec 2004,172,20,9,14,215,
Jan 2005,173,18,19,4,214,
Feb 2005,126,36,6,18,186,
Mar 2005,178,20,14,10,222,
Apr 2005,315,46,21,28,410,
May 2005,345,46,25,40,456,
Jun 2005,254,26,6,30,316,
Jul 2005,252,12,17,12,293,
Aug 2005,127,40,0,16,183,
Sep 2005,200,48,4,20,272,
Oct 2005,197,50,0,20,267,
Nov 2005,171,34,0,14,219,
Dec 2005,190,34,4,18,246,
Jan 2006,111,50,8,18,187,
Feb 2006,117,2,3,18,140,
Mar 2006,191,12,12,14,229,
Apr 2006,366,90,15,30,501,
May 2006,214,44,5,32,295,
Jun 2006,224,48,9,26,307,
Jul 2006,192,24,7,36,259,
Aug 2006,150,16,16,16,198,
Sep 2006,169,8,16,8,201,
Oct 2006,148,6,6,20,180,
Nov 2006,183,6,17,22,228,
Dec 2006,161,14,5,32,212,
Jan 2007,113,12,16,20,161,
Feb 2007,92,14,0,10,116,
Mar 2007,140,14,4,40,198,
Apr 2007,321,36,15,26,398,
May 2007,266,28,27,20,341,
Jun 2007,239,50,23,18,330,
Jul 2007,241,14,4,24,283,
Aug 2007,154,4,21,18,197,
Sep 2007,167,20,25,14,226,
Oct 2007,123,42,4,12,181,
Nov 2007,163,12,20,14,209,
Dec 2007,125,54,21,10,210,
Jan 2008,86,30,13,4,133,
Feb 2008,70,12,0,6,88,
Mar 2008,113,20,10,6,149,
Apr 2008,268,48,18,38,372,
May 2008,250,46,24,28,348,
Jun 2008,241,92,4,18,355,
Jul 2008,198,38,18,20,274,
Aug 2008,168,24,26,18,236,
Sep 2008,167,44,6,22,239,
Oct 2008,180,50,12,6,248,
Nov 2008,192,44,0,16,252,
Dec 2008,98,48,3,10,159,
Jan 2009,50,8,0,2,60,
Feb 2009,63,60,4,4,131,
Mar 2009,118,24,8,6,156,
Apr 2009,204,68,10,14,296,
May 2009,232,80,37,22,371,
Jun 2009,178,70,28,22,298,
Jul 2009,180,34,20,14,248,
Aug 2009,134,22,5,8,169,
Sep 2009,171,64,17,16,268,
Oct 2009,145,52,4,10,211,
Nov 2009,135,50,18,10,213,
Dec 2009,136,80,11,10,237,
Jan 2010,127,78,20,2,227,
Feb 2010,61,50,8,2,121,
Mar 2010,138,52,7,20,217,
Apr 2010,271,76,43,28,418,
May 2010,262,132,17,18,429,
Jun 2010,175,94,23,28,320,
