"Windsor — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 2023 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2023 January,"852,000","910,000","990,000","1,270,000","930,000","1,017,457",35,
2023 February,"875,000","925,000","1,050,000","1,300,000","950,000","1,059,138",39,
2023 March,"875,000","930,000","993,000","1,290,000","950,000","1,042,964",46,
2023 April,"875,000","930,000","975,000","1,200,000","950,000","1,006,564",64,
2023 May,"856,000","930,000","970,000","1,140,000","950,000","1,000,000",62,
2023 June,"750,000","860,000","950,000","1,100,000","895,000","955,283",86,
2023 July,"750,000","875,000","950,000","1,148,000","925,000","973,434",75,
2023 August,"800,000","900,000","992,000","1,226,000","935,000","1,021,589",73,
2023 September,"812,000","916,000","1,000,000","1,192,000","947,500","1,010,810",76,
2023 October,"838,000","925,000","1,004,000","1,192,000","950,000","1,021,855",76,
2023 November,"824,000","928,000","1,069,000","1,204,000","962,500","1,035,560",78,
2023 December,"846,000","928,000","1,056,000","1,204,000","950,000","1,033,968",78,
2024 January,"875,000","949,000","1,085,000","1,212,000","1,000,000","1,064,462",81,
2024 February,"875,000","950,000","1,085,000","1,200,000","1,000,000","1,058,097",89,
2024 March,"875,000","955,000","1,085,000","1,188,000","1,010,000","1,068,617",92,

Source,CMHC Market Absorption Survey
