"Sherbrooke — Historical Average, Median and Price Percentiles for Unabsorbed Homeowner and Condominium Units  "
January 2007 to March 2024 Single
,1st 20%,2nd 40%,3rd 60%,4th 80%,Median,Average,Units,
2007 January,**,**,**,**,**,**,1,
2007 February,**,**,**,**,**,**,1,
2007 March,**,**,**,**,**,**,1,
2007 April,**,**,**,**,**,**,0,
2007 May,**,**,**,**,**,**,0,
2007 June,**,**,**,**,**,**,0,
2007 July,**,**,**,**,**,**,0,
2007 August,**,**,**,**,**,**,3,
2007 September,**,**,**,**,**,"153,375",8,
2007 October,**,**,**,**,**,"162,786",14,
2007 November,**,**,**,**,**,**,3,
2007 December,**,**,**,**,**,"182,500",4,
2008 January,"142,000","180,000","226,000","255,000","190,000","213,053",15,
2008 February,**,**,**,**,**,**,4,
2008 March,**,**,**,**,**,**,6,
2008 April,**,**,**,**,**,**,9,
2008 May,"137,000","175,000","202,000","232,000","185,000","187,600",16,
2008 June,"127,000","164,000","206,000","236,000","187,500","185,670",20,
2008 July,**,**,**,**,**,"192,569",13,
2008 August,**,**,**,**,**,"181,960",15,
2008 September,**,**,**,**,**,"187,033",12,
2008 October,"108,000","142,000","196,000","220,000","167,500","171,800",10,
2008 November,"124,000","166,000","212,000","284,000","195,000","198,700",10,
2008 December,**,**,**,**,**,"180,222",9,
2009 January,"128,000","166,000","192,000","220,000","190,000","180,182",11,
2009 February,"128,000","166,000","192,000","220,000","190,000","180,182",11,
2009 March,"128,000","166,000","192,000","220,000","190,000","180,182",11,
2009 April,"132,000","154,000","190,000","220,000","180,000","177,000",12,
2009 May,"132,000","174,000","198,000","220,000","190,000","182,250",12,
2009 June,"126,000","164,000","194,000","220,000","185,000","189,882",17,
2009 July,"128,000","158,000","192,000","214,000","180,000","169,909",11,
2009 August,"100,000","140,000","195,000","210,000","150,000","161,897",29,
2009 September,"126,000","150,000","196,000","218,000","175,000","170,000",25,
2009 October,"122,000","148,000","200,000","220,000","180,000","171,524",21,
2009 November,"125,000","150,000","195,000","220,000","167,500","169,500",24,
2009 December,"130,000","158,000","200,000","220,000","192,500","176,800",20,
2010 January,"130,000","158,000","196,000","220,000","170,000","174,095",21,
2010 February,"135,000","160,000","200,000","220,000","182,500","179,000",24,
2010 March,"150,000","162,000","190,000","211,000","180,000","180,852",27,
2010 April,"150,000","160,000","196,000","228,000","185,000","180,880",25,
2010 May,"150,000","159,000","178,000","220,000","160,000","185,190",21,
2010 June,"154,000","178,000","190,000","231,000","187,500","194,071",28,
2010 July,"153,000","175,000","189,000","215,000","180,000","193,364",22,
2010 August,"155,000","180,000","190,000","230,000","185,000","197,579",19,
2010 September,"158,000","180,000","190,000","246,000","182,500","210,636",22,
2010 October,"157,000","180,000","208,000","240,000","190,000","209,192",26,
2010 November,"160,000","183,000","202,000","232,000","190,000","208,857",28,
2010 December,"160,000","180,000","190,000","230,000","185,000","206,375",24,
2011 January,"166,000","185,000","199,000","258,000","190,000","217,889",27,
2011 February,"164,000","184,000","196,000","262,000","190,000","215,885",26,
2011 March,"164,000","187,000","203,000","266,000","192,500","217,150",20,
