"GeoUID","Date","DateString","Structure Size","Value","Quality","Survey","Series"
"59915",2012-07-01,"2012","100+ Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2012-07-01,"2012","Total",NA,NA,"Srms","Rental Condo Universe"
"59915",2013-07-01,"2013","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2013-07-01,"2013","20-49 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2013-07-01,"2013","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2013-07-01,"2013","100+ Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2013-07-01,"2013","Total",NA,NA,"Srms","Rental Condo Universe"
"59915",2014-07-01,"2014","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2014-07-01,"2014","20-49 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2014-07-01,"2014","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2014-07-01,"2014","100+ Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2014-07-01,"2014","Total",NA,NA,"Srms","Rental Condo Universe"
"59915",2015-07-01,"2015","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2015-07-01,"2015","20-49 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2015-07-01,"2015","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2015-07-01,"2015","100+ Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2015-07-01,"2015","Total",3136,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2016-07-01,"2016","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2016-07-01,"2016","20-49 Units",537,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2016-07-01,"2016","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2016-07-01,"2016","100+ Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2016-07-01,"2016","Total",NA,NA,"Srms","Rental Condo Universe"
"59915",2017-07-01,"2017","3-19 Units",122,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2017-07-01,"2017","20-49 Units",697,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2017-07-01,"2017","50-99 Units",976,"Excellent","Srms","Rental Condo Universe"
"59915",2017-07-01,"2017","100+ Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2017-07-01,"2017","Total",3576,"Excellent","Srms","Rental Condo Universe"
"59915",2018-07-01,"2018","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2018-07-01,"2018","20-49 Units",697,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2018-07-01,"2018","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2018-07-01,"2018","100+ Units",1856,"Excellent","Srms","Rental Condo Universe"
"59915",2018-07-01,"2018","Total",3669,"Excellent","Srms","Rental Condo Universe"
"59915",2019-07-01,"2019","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2019-07-01,"2019","20-49 Units",614,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2019-07-01,"2019","50-99 Units",904,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2019-07-01,"2019","100+ Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2019-07-01,"2019","Total",3379,"Excellent","Srms","Rental Condo Universe"
"59915",2020-07-01,"2020","3-19 Units",138,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2020-07-01,"2020","20-49 Units",615,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2020-07-01,"2020","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2020-07-01,"2020","100+ Units",1421,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2020-07-01,"2020","Total",2978,"Excellent","Srms","Rental Condo Universe"
"59915",2021-07-01,"2021","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2021-07-01,"2021","20-49 Units",586,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2021-07-01,"2021","50-99 Units",936,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2021-07-01,"2021","100+ Units",1890,"Excellent","Srms","Rental Condo Universe"
"59915",2021-07-01,"2021","Total",3586,"Excellent","Srms","Rental Condo Universe"
"59915",2022-07-01,"2022","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2022-07-01,"2022","20-49 Units",614,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2022-07-01,"2022","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2022-07-01,"2022","100+ Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2022-07-01,"2022","Total",3619,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2023-07-01,"2023","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2023-07-01,"2023","20-49 Units",617,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2023-07-01,"2023","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2023-07-01,"2023","100+ Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2023-07-01,"2023","Total",4007,"Excellent","Srms","Rental Condo Universe"
"59915",2024-07-01,"2024","3-19 Units",147,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2024-07-01,"2024","20-49 Units",738,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2024-07-01,"2024","50-99 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2024-07-01,"2024","100+ Units",2515,"Excellent","Srms","Rental Condo Universe"
"59915",2024-07-01,"2024","Total",4886,"Excellent","Srms","Rental Condo Universe"
"59915",2025-07-01,"2025","3-19 Units",NA,NA,"Srms","Rental Condo Universe"
"59915",2025-07-01,"2025","20-49 Units",677,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2025-07-01,"2025","50-99 Units",1145,"Fair (Use with Caution)","Srms","Rental Condo Universe"
"59915",2025-07-01,"2025","100+ Units",2611,"Excellent","Srms","Rental Condo Universe"
"59915",2025-07-01,"2025","Total",4660,"Excellent","Srms","Rental Condo Universe"
