St. John's — Historical % of Homeowner and Condominium Units Absorbed at Completion by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,84.9 %,100.0 %,**,77.8 %,83.9 %,
Feb 1990,100.0 %,**,**,100.0 %,100.0 %,
Mar 1990,93.6 %,**,**,100.0 %,94.7 %,
Apr 1990,89.1 %,100.0 %,**,100.0 %,92.9 %,
May 1990,78.8 %,**,**,100.0 %,82.3 %,
Jun 1990,70.4 %,0.0 %,**,100.0 %,71.4 %,
Jul 1990,86.0 %,**,**,100.0 %,89.1 %,
Aug 1990,92.7 %,**,**,**,92.7 %,
Sep 1990,94.4 %,**,**,74.2 %,86.2 %,
Oct 1990,97.3 %,**,**,100.0 %,98.0 %,
Nov 1990,90.2 %,**,**,83.3 %,88.7 %,
Dec 1990,99.2 %,**,**,60.0 %,91.2 %,
Jan 1991,87.5 %,**,**,100.0 %,90.0 %,
Feb 1991,93.8 %,**,**,89.5 %,92.4 %,
Mar 1991,86.0 %,100.0 %,**,82.8 %,85.0 %,
Apr 1991,96.8 %,**,**,88.2 %,94.5 %,
May 1991,94.4 %,**,**,100.0 %,96.0 %,
Jun 1991,93.2 %,**,**,66.7 %,82.4 %,
Jul 1991,98.1 %,**,**,100.0 %,98.5 %,
Aug 1991,96.7 %,**,**,100.0 %,97.3 %,
Sep 1991,77.2 %,**,**,76.7 %,77.0 %,
Oct 1991,68.5 %,**,**,77.8 %,71.9 %,
Nov 1991,21.7 %,**,**,20.0 %,21.4 %,
Dec 1991,83.6 %,**,**,76.2 %,80.7 %,
Jan 1992,81.3 %,**,**,80.8 %,81.0 %,
Feb 1992,87.7 %,0.0 %,**,84.2 %,84.5 %,
Mar 1992,72.3 %,**,**,90.0 %,77.6 %,
Apr 1992,95.2 %,**,**,87.0 %,89.6 %,
May 1992,96.4 %,**,**,100.0 %,96.7 %,
Jun 1992,74.2 %,**,**,85.7 %,79.7 %,
Jul 1992,89.7 %,**,**,100.0 %,93.6 %,
Aug 1992,69.6 %,**,**,61.5 %,66.7 %,
Sep 1992,74.4 %,**,**,69.2 %,71.6 %,
Oct 1992,82.9 %,**,**,73.9 %,79.3 %,
Nov 1992,76.3 %,**,**,70.4 %,73.5 %,
Dec 1992,93.1 %,**,**,87.5 %,91.8 %,
Jan 1993,98.3 %,**,**,80.0 %,92.1 %,
Feb 1993,97.0 %,**,**,100.0 %,98.1 %,
Mar 1993,92.9 %,**,**,75.6 %,84.3 %,
Apr 1993,100.0 %,**,**,100.0 %,100.0 %,
May 1993,100.0 %,**,**,100.0 %,100.0 %,
Jun 1993,85.7 %,**,**,100.0 %,92.3 %,
Jul 1993,95.0 %,50.0 %,**,77.8 %,82.8 %,
Aug 1993,90.3 %,**,**,44.4 %,58.3 %,
Sep 1993,55.8 %,**,**,72.5 %,66.7 %,
Oct 1993,100.0 %,**,**,100.0 %,100.0 %,
Nov 1993,93.3 %,100.0 %,**,91.7 %,93.2 %,
Dec 1993,98.3 %,100.0 %,**,88.1 %,94.2 %,
Jan 1994,71.4 %,**,**,41.7 %,52.6 %,
Feb 1994,98.7 %,**,**,88.6 %,93.8 %,
Mar 1994,100.0 %,100.0 %,**,100.0 %,100.0 %,
Apr 1994,96.2 %,**,100.0 %,89.5 %,92.4 %,
May 1994,86.4 %,0.0 %,**,59.1 %,68.1 %,
Jun 1994,80.6 %,**,**,88.9 %,83.7 %,
Jul 1994,84.4 %,100.0 %,**,66.7 %,75.6 %,
Aug 1994,63.4 %,**,**,67.9 %,66.0 %,
Sep 1994,86.2 %,**,100.0 %,80.6 %,84.3 %,
Oct 1994,97.3 %,**,**,92.1 %,94.6 %,
Nov 1994,84.1 %,0.0 %,100.0 %,77.8 %,79.9 %,
Dec 1994,78.2 %,50.0 %,100.0 %,71.0 %,75.8 %,
Jan 1995,77.3 %,**,**,80.0 %,78.6 %,
Feb 1995,86.8 %,100.0 %,**,88.0 %,87.5 %,
Mar 1995,93.1 %,100.0 %,**,100.0 %,95.9 %,
Apr 1995,86.4 %,**,100.0 %,78.3 %,82.9 %,
May 1995,90.0 %,**,**,62.5 %,77.8 %,
Jun 1995,65.4 %,**,**,50.0 %,58.0 %,
Jul 1995,100.0 %,100.0 %,**,63.6 %,78.4 %,
Aug 1995,70.0 %,**,100.0 %,25.0 %,59.1 %,
Sep 1995,96.8 %,100.0 %,0.0 %,50.0 %,63.2 %,
Oct 1995,100.0 %,50.0 %,**,71.4 %,82.8 %,
Nov 1995,86.7 %,**,**,66.7 %,73.3 %,
Dec 1995,91.1 %,50.0 %,**,62.5 %,80.5 %,
Jan 1996,83.3 %,16.7 %,**,28.6 %,39.6 %,
Feb 1996,97.1 %,38.9 %,100.0 %,72.7 %,76.9 %,
Mar 1996,91.3 %,50.0 %,**,73.3 %,77.6 %,
Apr 1996,64.3 %,50.0 %,**,80.0 %,67.9 %,
May 1996,72.2 %,**,**,75.7 %,74.5 %,
Jun 1996,72.7 %,50.0 %,100.0 %,75.0 %,76.5 %,
Jul 1996,81.5 %,50.0 %,100.0 %,66.7 %,72.1 %,
Aug 1996,82.1 %,75.0 %,73.3 %,73.7 %,78.1 %,
