Ottawa — Historical % of Homeowner and Condominium Units Absorbed at Completion by Dwelling Type  
January 1990 to March 2024 Condo
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,**,**,100.0 %,**,100.0 %,
Feb 1990,**,**,60.0 %,100.0 %,82.6 %,
Mar 1990,**,**,86.8 %,53.5 %,57.7 %,
Apr 1990,**,**,85.7 %,**,85.7 %,
May 1990,**,**,92.2 %,45.5 %,83.9 %,
Jun 1990,**,**,71.2 %,**,71.2 %,
Jul 1990,**,**,85.7 %,77.8 %,80.0 %,
Aug 1990,**,**,100.0 %,**,100.0 %,
Sep 1990,**,**,45.5 %,**,45.5 %,
Oct 1990,**,**,40.9 %,67.1 %,60.9 %,
Nov 1990,**,**,66.0 %,**,66.0 %,
Dec 1990,**,**,73.1 %,78.9 %,75.0 %,
Jan 1991,**,**,80.0 %,**,80.0 %,
Feb 1991,**,**,83.3 %,70.0 %,72.2 %,
Mar 1991,**,**,64.5 %,58.1 %,58.9 %,
Apr 1991,**,**,**,35.6 %,35.6 %,
May 1991,**,**,**,**,**,
Jun 1991,**,**,**,**,**,
Jul 1991,**,**,**,**,**,
Aug 1991,**,**,**,**,**,
Sep 1991,**,**,83.3 %,**,83.3 %,
Oct 1991,**,**,85.7 %,**,85.7 %,
Nov 1991,**,**,82.4 %,65.0 %,78.4 %,
Dec 1991,**,**,**,**,**,
Jan 1992,**,**,66.7 %,**,66.7 %,
Feb 1992,**,**,**,**,**,
Mar 1992,**,**,85.7 %,**,85.7 %,
Apr 1992,**,**,80.5 %,**,80.5 %,
May 1992,**,**,**,**,**,
Jun 1992,**,**,**,32.1 %,32.1 %,
Jul 1992,**,**,45.5 %,**,45.5 %,
Aug 1992,**,**,**,44.2 %,44.2 %,
Sep 1992,**,**,**,**,**,
Oct 1992,**,**,74.5 %,85.7 %,77.0 %,
Nov 1992,**,**,**,**,**,
Dec 1992,**,**,44.6 %,8.6 %,27.6 %,
Jan 1993,**,**,**,37.0 %,37.0 %,
Feb 1993,**,**,**,**,**,
Mar 1993,**,**,25.0 %,**,25.0 %,
Apr 1993,**,**,40.0 %,**,40.0 %,
May 1993,**,**,61.5 %,**,61.5 %,
Jun 1993,**,**,**,47.8 %,47.8 %,
Jul 1993,**,**,**,33.3 %,33.3 %,
Aug 1993,**,**,**,**,**,
Sep 1993,**,**,**,**,**,
Oct 1993,**,**,**,**,**,
Nov 1993,**,**,**,**,**,
Dec 1993,**,**,**,**,**,
Jan 1994,**,**,**,**,**,
Feb 1994,**,**,**,**,**,
