St. Catharines - Niagara — Historical % of Homeowner and Condominium Units Absorbed at Completion by Dwelling Type  
January 1990 to March 2024 Condo
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,**,**,**,82.8 %,82.8 %,
Feb 1990,**,**,**,**,**,
Mar 1990,**,**,100.0 %,95.7 %,96.1 %,
Apr 1990,**,**,100.0 %,**,100.0 %,
May 1990,**,**,**,0.0 %,0.0 %,
Jun 1990,**,**,**,70.8 %,70.8 %,
Jul 1990,**,**,95.5 %,100.0 %,97.4 %,
Aug 1990,**,**,57.1 %,75.0 %,63.6 %,
Sep 1990,**,**,**,**,**,
Oct 1990,**,**,**,**,**,
Nov 1990,**,**,**,**,**,
Dec 1990,**,**,42.3 %,**,42.3 %,
Jan 1991,**,**,75.0 %,64.3 %,70.8 %,
Feb 1991,**,**,84.0 %,**,84.0 %,
Mar 1991,**,**,100.0 %,11.1 %,73.3 %,
Apr 1991,**,**,92.6 %,62.5 %,81.4 %,
May 1991,**,**,**,**,**,
Jun 1991,**,**,**,81.3 %,81.3 %,
Jul 1991,**,**,**,82.2 %,82.2 %,
Aug 1991,**,**,**,**,**,
Sep 1991,**,**,**,95.2 %,95.2 %,
Oct 1991,**,**,**,**,**,
Nov 1991,**,**,**,**,**,
Dec 1991,**,**,**,**,**,
Jan 1992,**,**,**,**,**,
Feb 1992,**,**,**,**,**,
Mar 1992,**,**,100.0 %,**,100.0 %,
Apr 1992,**,**,50.0 %,**,50.0 %,
May 1992,**,**,**,**,**,
Jun 1992,**,**,**,**,**,
Jul 1992,**,**,**,**,**,
Aug 1992,**,**,**,**,**,
Sep 1992,**,**,75.0 %,**,75.0 %,
Oct 1992,**,**,**,**,**,
Nov 1992,**,**,**,100.0 %,100.0 %,
Dec 1992,**,**,62.5 %,**,62.5 %,
Jan 1993,**,**,**,**,**,
Feb 1993,**,**,**,**,**,
Mar 1993,**,**,**,**,**,
Apr 1993,**,**,100.0 %,62.5 %,81.3 %,
May 1993,**,**,60.0 %,**,60.0 %,
Jun 1993,**,**,**,**,**,
Jul 1993,**,**,**,**,**,
Aug 1993,**,**,**,**,**,
Sep 1993,**,**,85.7 %,**,85.7 %,
Oct 1993,**,**,36.8 %,**,36.8 %,
Nov 1993,**,**,100.0 %,**,100.0 %,
Dec 1993,100.0 %,**,100.0 %,**,100.0 %,
Jan 1994,**,**,100.0 %,**,100.0 %,
Feb 1994,**,**,**,**,**,
Mar 1994,**,**,**,**,**,
Apr 1994,**,**,**,**,**,
May 1994,**,**,**,**,**,
Jun 1994,**,**,100.0 %,**,100.0 %,
Jul 1994,**,**,**,100.0 %,100.0 %,
Aug 1994,**,**,0.0 %,**,0.0 %,
Sep 1994,**,**,100.0 %,**,100.0 %,
Oct 1994,**,**,100.0 %,**,100.0 %,
Nov 1994,**,**,75.0 %,**,75.0 %,
Dec 1994,**,**,83.3 %,100.0 %,98.3 %,
Jan 1995,**,**,85.7 %,**,85.7 %,
Feb 1995,**,**,50.0 %,**,50.0 %,
Mar 1995,**,**,**,**,**,
Apr 1995,**,**,81.8 %,**,81.8 %,
May 1995,**,**,50.0 %,**,50.0 %,
Jun 1995,**,**,25.0 %,**,25.0 %,
Jul 1995,**,**,**,**,**,
Aug 1995,**,**,56.3 %,**,56.3 %,
Sep 1995,**,**,**,**,**,
Oct 1995,**,**,**,**,**,
Nov 1995,**,**,**,**,**,
Dec 1995,**,**,62.5 %,**,62.5 %,
Jan 1996,**,**,**,100.0 %,100.0 %,
Feb 1996,**,**,**,**,**,
Mar 1996,**,**,**,**,**,
Apr 1996,**,**,**,**,**,
May 1996,**,**,**,**,**,
Jun 1996,**,**,83.3 %,**,83.3 %,
Jul 1996,**,**,**,**,**,
Aug 1996,**,**,**,**,**,
Sep 1996,**,**,42.1 %,**,42.1 %,
Oct 1996,**,**,**,**,**,
Nov 1996,**,**,60.0 %,**,60.0 %,
Dec 1996,**,**,25.5 %,**,25.5 %,
Jan 1997,**,**,**,**,**,
Feb 1997,**,**,**,**,**,
Mar 1997,**,**,**,**,**,
Apr 1997,**,**,85.7 %,**,85.7 %,
May 1997,**,**,**,**,**,
Jun 1997,**,**,**,81.3 %,81.3 %,
Jul 1997,100.0 %,**,70.0 %,**,72.7 %,
Aug 1997,**,**,**,**,**,
Sep 1997,**,**,85.7 %,**,85.7 %,
Oct 1997,**,**,100.0 %,**,100.0 %,
Nov 1997,**,**,100.0 %,**,100.0 %,
Dec 1997,**,**,**,**,**,
Jan 1998,**,100.0 %,93.3 %,**,94.1 %,
Feb 1998,**,**,**,**,**,
Mar 1998,**,**,**,**,**,
Apr 1998,**,**,**,100.0 %,100.0 %,
May 1998,**,**,85.7 %,**,85.7 %,
Jun 1998,**,**,66.7 %,**,66.7 %,
Jul 1998,**,**,81.3 %,**,81.3 %,
Aug 1998,**,**,80.0 %,**,80.0 %,
Sep 1998,**,**,**,**,**,
Oct 1998,**,**,83.3 %,**,83.3 %,
Nov 1998,**,**,42.9 %,**,42.9 %,
Dec 1998,**,**,**,**,**,
Jan 1999,**,**,100.0 %,**,100.0 %,
Feb 1999,**,**,65.2 %,**,65.2 %,
Mar 1999,**,**,100.0 %,**,100.0 %,
Apr 1999,**,**,**,**,**,
May 1999,**,**,**,**,**,
Jun 1999,**,**,100.0 %,**,100.0 %,
Jul 1999,**,**,**,**,**,
Aug 1999,**,**,100.0 %,**,100.0 %,
Sep 1999,**,**,**,**,**,
Oct 1999,**,**,20.0 %,**,20.0 %,
Nov 1999,**,**,100.0 %,**,100.0 %,
Dec 1999,**,**,**,**,**,
Jan 2000,**,**,100.0 %,**,100.0 %,
Feb 2000,**,**,55.6 %,76.7 %,74.7 %,
Mar 2000,**,**,0.0 %,**,0.0 %,
Apr 2000,**,**,100.0 %,**,100.0 %,
May 2000,**,**,100.0 %,**,100.0 %,
Jun 2000,**,50.0 %,73.9 %,**,72.9 %,
Jul 2000,**,**,**,**,**,
Aug 2000,**,**,77.8 %,**,77.8 %,
Sep 2000,**,100.0 %,**,**,100.0 %,
Oct 2000,**,100.0 %,100.0 %,**,100.0 %,
Nov 2000,**,**,100.0 %,**,100.0 %,
Dec 2000,**,**,**,**,**,
Jan 2001,**,**,100.0 %,**,100.0 %,
Feb 2001,**,**,**,**,**,
Mar 2001,**,**,**,**,**,
Apr 2001,**,**,100.0 %,**,100.0 %,
May 2001,**,**,100.0 %,**,100.0 %,
Jun 2001,**,**,71.4 %,**,71.4 %,
Jul 2001,**,**,75.0 %,**,75.0 %,
Aug 2001,**,**,**,**,**,
Sep 2001,**,**,88.9 %,**,88.9 %,
Oct 2001,**,**,**,**,**,
Nov 2001,**,**,25.0 %,83.3 %,76.5 %,
Dec 2001,**,**,66.7 %,**,66.7 %,
Jan 2002,**,**,**,**,**,
Feb 2002,**,**,80.0 %,**,80.0 %,
Mar 2002,**,**,100.0 %,**,100.0 %,
Apr 2002,**,**,75.0 %,**,75.0 %,
May 2002,**,**,50.0 %,**,50.0 %,
Jun 2002,100.0 %,**,**,**,100.0 %,
Jul 2002,**,**,100.0 %,**,100.0 %,
Aug 2002,**,**,85.7 %,**,85.7 %,
Sep 2002,**,**,66.7 %,**,66.7 %,
Oct 2002,**,**,100.0 %,**,100.0 %,
Nov 2002,**,**,75.0 %,**,75.0 %,
Dec 2002,**,**,100.0 %,**,100.0 %,
Jan 2003,**,**,83.3 %,**,83.3 %,
Feb 2003,**,**,**,**,**,
Mar 2003,**,**,**,**,**,
Apr 2003,**,**,**,**,**,
May 2003,**,**,**,**,**,
Jun 2003,**,**,**,**,**,
Jul 2003,**,**,100.0 %,**,100.0 %,
Aug 2003,**,**,**,**,**,
Sep 2003,**,**,**,**,**,
Oct 2003,**,**,84.6 %,**,84.6 %,
Nov 2003,**,**,**,**,**,
Dec 2003,**,**,**,**,**,
Jan 2004,**,**,88.9 %,**,88.9 %,
Feb 2004,**,**,**,**,**,
Mar 2004,**,**,100.0 %,**,100.0 %,
Apr 2004,**,**,**,**,**,
May 2004,**,**,83.3 %,**,83.3 %,
Jun 2004,**,**,100.0 %,**,100.0 %,
Jul 2004,**,**,100.0 %,**,100.0 %,
Aug 2004,**,**,72.2 %,**,72.2 %,
Sep 2004,**,**,100.0 %,**,100.0 %,
Oct 2004,**,**,**,**,**,
Nov 2004,**,**,**,**,**,
Dec 2004,**,100.0 %,100.0 %,**,100.0 %,
Jan 2005,**,**,100.0 %,**,100.0 %,
Feb 2005,**,**,83.3 %,**,83.3 %,
Mar 2005,**,100.0 %,93.8 %,**,94.4 %,
Apr 2005,**,**,100.0 %,**,100.0 %,
May 2005,**,**,100.0 %,**,100.0 %,
Jun 2005,**,**,100.0 %,**,100.0 %,
Jul 2005,66.7 %,**,80.0 %,**,77.8 %,
Aug 2005,0.0 %,100.0 %,53.8 %,**,56.3 %,
Sep 2005,100.0 %,50.0 %,75.0 %,**,75.0 %,
Oct 2005,**,**,100.0 %,**,100.0 %,
Nov 2005,100.0 %,100.0 %,94.1 %,**,95.0 %,
Dec 2005,**,**,100.0 %,**,100.0 %,
Jan 2006,**,**,**,**,**,
Feb 2006,**,**,35.3 %,**,35.3 %,
Mar 2006,**,**,100.0 %,**,100.0 %,
Apr 2006,**,**,100.0 %,**,100.0 %,
May 2006,**,**,100.0 %,**,100.0 %,
Jun 2006,**,**,100.0 %,**,100.0 %,
Jul 2006,**,**,87.5 %,**,87.5 %,
Aug 2006,**,**,**,**,**,
Sep 2006,**,**,**,**,**,
Oct 2006,**,**,85.7 %,**,85.7 %,
Nov 2006,**,**,85.7 %,**,85.7 %,
Dec 2006,0.0 %,**,50.0 %,**,44.4 %,
Jan 2007,**,**,100.0 %,**,100.0 %,
Feb 2007,**,**,**,**,**,
Mar 2007,**,**,100.0 %,**,100.0 %,
Apr 2007,**,**,**,**,**,
May 2007,**,**,**,**,**,
Jun 2007,**,**,**,**,**,
Jul 2007,**,**,60.0 %,**,60.0 %,
Aug 2007,100.0 %,**,100.0 %,**,100.0 %,
Sep 2007,**,**,**,**,**,
Oct 2007,**,**,100.0 %,**,100.0 %,
Nov 2007,**,**,**,4.5 %,4.5 %,
Dec 2007,100.0 %,**,100.0 %,**,100.0 %,
Jan 2008,100.0 %,**,**,**,100.0 %,
