Regina — Historical % of Homeowner and Condominium Units Absorbed at Completion by Dwelling Type  
January 1990 to March 2024 Condo
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,**,**,**,**,**,
Feb 1990,100.0 %,**,**,**,100.0 %,
Mar 1990,100.0 %,**,**,**,100.0 %,
Apr 1990,**,**,**,**,**,
May 1990,100.0 %,50.0 %,**,**,66.7 %,
Jun 1990,**,**,**,**,**,
Jul 1990,100.0 %,**,80.0 %,**,83.3 %,
Aug 1990,**,**,**,**,**,
Sep 1990,**,**,33.3 %,**,33.3 %,
Oct 1990,**,**,**,**,**,
Nov 1990,16.7 %,**,**,**,16.7 %,
Dec 1990,**,0.0 %,**,**,0.0 %,
Jan 1991,100.0 %,**,66.7 %,**,80.0 %,
Feb 1991,**,**,66.7 %,**,66.7 %,
Mar 1991,**,**,**,**,**,
Apr 1991,**,**,**,**,**,
May 1991,**,**,50.0 %,**,50.0 %,
Jun 1991,100.0 %,**,**,**,100.0 %,
Jul 1991,**,0.0 %,**,**,0.0 %,
Aug 1991,**,**,66.7 %,**,66.7 %,
Sep 1991,**,**,**,**,**,
Oct 1991,100.0 %,**,**,**,100.0 %,
Nov 1991,**,**,**,**,**,
Dec 1991,**,**,**,**,**,
Jan 1992,**,**,**,**,**,
Feb 1992,**,**,**,**,**,
Mar 1992,**,**,**,**,**,
Apr 1992,**,**,**,**,**,
May 1992,**,100.0 %,**,**,100.0 %,
Jun 1992,**,**,81.8 %,**,81.8 %,
Jul 1992,**,**,**,91.7 %,91.7 %,
Aug 1992,100.0 %,**,**,**,100.0 %,
Sep 1992,**,**,**,**,**,
Oct 1992,**,**,**,**,**,
Nov 1992,**,**,**,**,**,
Dec 1992,**,**,**,**,**,
Jan 1993,100.0 %,100.0 %,33.3 %,**,71.4 %,
Feb 1993,**,**,**,**,**,
Mar 1993,**,**,**,**,**,
Apr 1993,**,**,**,**,**,
May 1993,100.0 %,**,**,**,100.0 %,
Jun 1993,**,**,**,**,**,
Jul 1993,50.0 %,**,66.7 %,58.3 %,58.6 %,
Aug 1993,**,66.7 %,**,**,66.7 %,
Sep 1993,**,100.0 %,100.0 %,**,100.0 %,
Oct 1993,100.0 %,**,28.6 %,**,44.4 %,
Nov 1993,100.0 %,**,50.0 %,**,66.7 %,
Dec 1993,**,**,**,**,**,
Jan 1994,**,**,**,**,**,
Feb 1994,**,**,**,**,**,
Mar 1994,100.0 %,**,**,**,100.0 %,
Apr 1994,**,100.0 %,**,**,100.0 %,
May 1994,**,100.0 %,**,**,100.0 %,
Jun 1994,**,100.0 %,**,**,100.0 %,
Jul 1994,100.0 %,**,**,**,100.0 %,
Aug 1994,**,100.0 %,**,**,100.0 %,
Sep 1994,100.0 %,**,**,42.9 %,52.0 %,
Oct 1994,**,**,0.0 %,**,0.0 %,
Nov 1994,88.9 %,25.0 %,0.0 %,**,47.6 %,
Dec 1994,50.0 %,100.0 %,**,**,75.0 %,
Jan 1995,100.0 %,**,**,**,100.0 %,
Feb 1995,100.0 %,100.0 %,**,**,100.0 %,
Mar 1995,100.0 %,**,**,**,100.0 %,
Apr 1995,**,**,**,**,**,
May 1995,33.3 %,**,0.0 %,**,16.7 %,
Jun 1995,0.0 %,100.0 %,**,**,50.0 %,
Jul 1995,100.0 %,50.0 %,100.0 %,**,83.3 %,
Aug 1995,66.7 %,**,**,**,66.7 %,
Sep 1995,100.0 %,**,**,**,100.0 %,
Oct 1995,100.0 %,**,66.7 %,**,83.3 %,
Nov 1995,0.0 %,**,**,**,0.0 %,
Dec 1995,100.0 %,**,**,**,100.0 %,
Jan 1996,100.0 %,**,**,**,100.0 %,
Feb 1996,**,66.7 %,**,**,66.7 %,
Mar 1996,**,**,**,**,**,
Apr 1996,100.0 %,**,**,**,100.0 %,
May 1996,**,**,**,**,**,
Jun 1996,100.0 %,**,**,**,100.0 %,
Jul 1996,**,100.0 %,**,**,100.0 %,
Aug 1996,**,**,**,**,**,
Sep 1996,100.0 %,**,**,**,100.0 %,
Oct 1996,100.0 %,**,**,**,100.0 %,
Nov 1996,100.0 %,100.0 %,**,**,100.0 %,
Dec 1996,100.0 %,50.0 %,66.7 %,0.0 %,19.6 %,
Jan 1997,**,**,**,**,**,
Feb 1997,80.0 %,75.0 %,**,**,77.8 %,
Mar 1997,0.0 %,**,**,**,0.0 %,
Apr 1997,100.0 %,**,100.0 %,**,100.0 %,
May 1997,50.0 %,**,**,**,50.0 %,
Jun 1997,100.0 %,100.0 %,**,**,100.0 %,
Jul 1997,50.0 %,**,**,**,50.0 %,
Aug 1997,50.0 %,**,**,**,50.0 %,
Sep 1997,100.0 %,100.0 %,**,**,100.0 %,
Oct 1997,75.0 %,**,**,**,75.0 %,
Nov 1997,50.0 %,**,**,**,50.0 %,
Dec 1997,100.0 %,100.0 %,**,**,100.0 %,
Jan 1998,**,**,**,**,**,
Feb 1998,**,**,**,**,**,
Mar 1998,**,**,**,**,**,
Apr 1998,0.0 %,**,**,**,0.0 %,
May 1998,**,**,66.7 %,86.0 %,84.9 %,
Jun 1998,100.0 %,**,**,**,100.0 %,
Jul 1998,75.0 %,50.0 %,**,**,66.7 %,
Aug 1998,77.8 %,100.0 %,**,76.6 %,78.3 %,
Sep 1998,**,100.0 %,**,**,100.0 %,
Oct 1998,50.0 %,**,**,**,50.0 %,
Nov 1998,20.0 %,**,**,**,20.0 %,
Dec 1998,**,**,**,**,**,
Jan 1999,**,**,**,72.7 %,72.7 %,
Feb 1999,**,**,100.0 %,**,100.0 %,
Mar 1999,**,**,**,94.1 %,94.1 %,
Apr 1999,**,**,**,**,**,
May 1999,**,**,**,**,**,
Jun 1999,**,**,**,**,**,
Jul 1999,**,**,**,**,**,
Aug 1999,**,**,**,100.0 %,100.0 %,
Sep 1999,**,**,**,**,**,
Oct 1999,0.0 %,**,**,**,0.0 %,
Nov 1999,**,**,**,**,**,
Dec 1999,**,**,**,**,**,
Jan 2000,**,16.7 %,**,0.0 %,4.3 %,
Feb 2000,**,**,**,93.8 %,93.8 %,
Mar 2000,33.3 %,**,**,**,33.3 %,
Apr 2000,100.0 %,**,**,**,100.0 %,
May 2000,0.0 %,**,**,**,0.0 %,
Jun 2000,**,**,85.7 %,59.8 %,65.8 %,
Jul 2000,66.7 %,50.0 %,100.0 %,**,61.1 %,
Aug 2000,83.3 %,**,**,**,83.3 %,
Sep 2000,0.0 %,100.0 %,**,**,88.9 %,
Oct 2000,100.0 %,**,**,**,100.0 %,
Nov 2000,80.0 %,50.0 %,**,**,66.7 %,
Dec 2000,0.0 %,0.0 %,**,**,0.0 %,
Jan 2001,100.0 %,100.0 %,100.0 %,95.8 %,97.0 %,
Feb 2001,25.0 %,**,**,**,25.0 %,
Mar 2001,**,**,**,**,**,
Apr 2001,**,**,**,16.7 %,16.7 %,
May 2001,**,**,**,60.4 %,60.4 %,
Jun 2001,100.0 %,**,**,**,100.0 %,
Jul 2001,0.0 %,**,**,**,0.0 %,
Aug 2001,**,**,**,16.7 %,16.7 %,
Sep 2001,0.0 %,**,**,**,0.0 %,
Oct 2001,**,0.0 %,**,**,0.0 %,
Nov 2001,0.0 %,**,**,**,0.0 %,
Dec 2001,100.0 %,100.0 %,33.3 %,**,55.6 %,
Jan 2002,**,**,**,**,**,
Feb 2002,0.0 %,**,**,**,0.0 %,
Mar 2002,100.0 %,**,**,**,100.0 %,
Apr 2002,**,**,**,100.0 %,100.0 %,
May 2002,**,75.0 %,93.3 %,**,89.5 %,
Jun 2002,**,**,**,100.0 %,100.0 %,
Jul 2002,**,**,**,**,**,
Aug 2002,**,**,**,**,**,
Sep 2002,**,**,**,50.0 %,50.0 %,
Oct 2002,50.0 %,**,**,**,50.0 %,
Nov 2002,100.0 %,50.0 %,**,**,57.1 %,
Dec 2002,**,**,33.3 %,**,33.3 %,
Jan 2003,**,**,50.0 %,100.0 %,75.0 %,
Feb 2003,**,50.0 %,**,60.0 %,59.4 %,
Mar 2003,**,100.0 %,100.0 %,100.0 %,100.0 %,
Apr 2003,**,**,75.0 %,83.3 %,82.1 %,
May 2003,50.0 %,**,**,**,50.0 %,
Jun 2003,100.0 %,**,**,**,100.0 %,
Jul 2003,100.0 %,**,47.8 %,**,52.0 %,
Aug 2003,100.0 %,**,90.9 %,12.5 %,59.0 %,
Sep 2003,100.0 %,100.0 %,100.0 %,**,100.0 %,
Oct 2003,100.0 %,**,72.7 %,50.0 %,66.7 %,
Nov 2003,50.0 %,**,89.3 %,**,86.7 %,
Dec 2003,**,**,75.0 %,**,75.0 %,
Jan 2004,**,100.0 %,100.0 %,**,100.0 %,
Feb 2004,100.0 %,**,62.5 %,**,66.7 %,
Mar 2004,0.0 %,87.5 %,50.0 %,56.1 %,59.3 %,
Apr 2004,**,**,**,**,**,
May 2004,100.0 %,100.0 %,95.7 %,**,96.8 %,
Jun 2004,100.0 %,**,57.1 %,91.9 %,88.5 %,
Jul 2004,**,100.0 %,100.0 %,**,100.0 %,
Aug 2004,**,**,75.0 %,91.7 %,89.3 %,
Sep 2004,100.0 %,**,92.9 %,58.3 %,83.3 %,
Oct 2004,100.0 %,**,76.9 %,**,78.0 %,
Nov 2004,100.0 %,**,75.0 %,100.0 %,91.9 %,
Dec 2004,100.0 %,**,75.0 %,50.0 %,73.3 %,
Jan 2005,**,**,100.0 %,**,100.0 %,
Feb 2005,**,**,82.4 %,66.7 %,75.9 %,
Mar 2005,100.0 %,**,25.0 %,100.0 %,66.7 %,
Apr 2005,50.0 %,**,100.0 %,75.0 %,80.0 %,
May 2005,**,100.0 %,100.0 %,100.0 %,100.0 %,
Jun 2005,100.0 %,**,66.7 %,**,70.0 %,
Jul 2005,100.0 %,83.3 %,84.2 %,100.0 %,88.7 %,
Aug 2005,100.0 %,50.0 %,100.0 %,77.1 %,81.0 %,
Sep 2005,**,**,79.2 %,**,79.2 %,
Oct 2005,100.0 %,**,84.2 %,100.0 %,94.9 %,
Nov 2005,**,50.0 %,81.3 %,**,72.7 %,
Dec 2005,**,75.0 %,62.5 %,**,66.7 %,
Jan 2006,**,**,**,**,**,
Feb 2006,100.0 %,**,50.0 %,**,71.4 %,
Mar 2006,**,0.0 %,53.3 %,**,47.1 %,
Apr 2006,**,100.0 %,55.6 %,**,63.6 %,
May 2006,100.0 %,100.0 %,50.0 %,**,77.8 %,
Jun 2006,**,**,54.3 %,27.8 %,46.9 %,
Jul 2006,**,100.0 %,76.5 %,**,78.9 %,
Aug 2006,**,100.0 %,73.7 %,**,81.5 %,
Sep 2006,100.0 %,**,71.0 %,84.6 %,79.2 %,
Oct 2006,**,**,83.3 %,91.7 %,88.9 %,
Nov 2006,0.0 %,**,94.3 %,**,86.8 %,
Dec 2006,**,**,89.5 %,**,89.5 %,
Jan 2007,**,**,**,**,**,
Feb 2007,**,100.0 %,94.1 %,**,94.7 %,
Mar 2007,100.0 %,**,100.0 %,**,100.0 %,
Apr 2007,100.0 %,100.0 %,90.9 %,**,92.3 %,
May 2007,33.3 %,**,100.0 %,**,93.9 %,
Jun 2007,66.7 %,**,100.0 %,100.0 %,96.0 %,
Jul 2007,100.0 %,100.0 %,100.0 %,**,100.0 %,
Aug 2007,**,100.0 %,88.9 %,**,90.9 %,
Sep 2007,80.0 %,**,**,**,80.0 %,
Oct 2007,100.0 %,**,100.0 %,**,100.0 %,
Nov 2007,0.0 %,100.0 %,100.0 %,100.0 %,94.1 %,
Dec 2007,70.0 %,**,100.0 %,**,89.3 %,
Jan 2008,0.0 %,**,86.7 %,**,81.3 %,
Feb 2008,100.0 %,100.0 %,100.0 %,**,100.0 %,
Mar 2008,100.0 %,**,100.0 %,**,100.0 %,
Apr 2008,100.0 %,**,**,**,100.0 %,
May 2008,**,100.0 %,100.0 %,100.0 %,100.0 %,
Jun 2008,100.0 %,**,100.0 %,**,100.0 %,
Jul 2008,**,**,81.8 %,100.0 %,94.3 %,
