Montréal — Historical % of Homeowner and Condominium Units Absorbed at Completion by Dwelling Type  
January 1998 to March 2024 Homeowner
,Single,Semi-Detached,Row,Apartment,All,
Jan 1998,70.2 %,20.8 %,33.3 %,0.0 %,63.4 %,
Feb 1998,64.4 %,45.2 %,47.4 %,78.6 %,61.5 %,
Mar 1998,56.1 %,16.7 %,20.0 %,50.0 %,50.3 %,
Apr 1998,58.5 %,31.3 %,**,0.0 %,54.2 %,
May 1998,64.7 %,42.9 %,33.3 %,**,61.5 %,
Jun 1998,85.3 %,60.0 %,75.0 %,100.0 %,81.2 %,
Jul 1998,96.3 %,83.0 %,70.5 %,**,93.3 %,
Aug 1998,88.5 %,66.2 %,61.1 %,**,84.4 %,
Sep 1998,77.6 %,60.0 %,100.0 %,**,76.3 %,
Oct 1998,81.8 %,52.3 %,50.0 %,**,78.6 %,
Nov 1998,82.4 %,55.3 %,47.6 %,**,78.9 %,
Dec 1998,78.5 %,50.0 %,60.0 %,**,76.1 %,
Jan 1999,73.2 %,53.8 %,**,**,70.7 %,
Feb 1999,67.6 %,60.7 %,66.7 %,**,66.7 %,
Mar 1999,59.8 %,50.0 %,63.6 %,**,59.0 %,
Apr 1999,56.6 %,34.8 %,25.0 %,**,53.6 %,
May 1999,56.2 %,60.0 %,60.0 %,**,56.6 %,
Jun 1999,86.2 %,72.1 %,59.3 %,**,83.0 %,
Jul 1999,93.4 %,75.9 %,52.9 %,50.0 %,90.7 %,
Aug 1999,85.0 %,75.0 %,34.8 %,**,82.1 %,
Sep 1999,84.7 %,85.2 %,53.1 %,**,83.5 %,
Oct 1999,75.5 %,53.0 %,84.1 %,**,73.9 %,
Nov 1999,64.6 %,52.0 %,54.5 %,100.0 %,63.4 %,
Dec 1999,63.3 %,55.0 %,58.3 %,60.0 %,62.5 %,
Jan 2000,51.7 %,37.5 %,57.1 %,66.7 %,51.4 %,
Feb 2000,50.0 %,25.0 %,**,**,48.7 %,
Mar 2000,47.8 %,60.5 %,**,**,49.1 %,
Apr 2000,39.4 %,50.0 %,22.2 %,**,40.3 %,
May 2000,44.9 %,22.0 %,37.5 %,**,42.8 %,
Jun 2000,75.1 %,46.0 %,44.1 %,20.0 %,72.3 %,
Jul 2000,93.0 %,83.6 %,76.2 %,100.0 %,91.9 %,
Aug 2000,91.5 %,69.7 %,54.5 %,**,88.8 %,
Sep 2000,78.3 %,64.3 %,66.7 %,**,77.4 %,
Oct 2000,79.5 %,81.6 %,75.0 %,50.0 %,78.9 %,
Nov 2000,79.1 %,67.2 %,81.0 %,**,77.8 %,
Dec 2000,65.9 %,62.5 %,100.0 %,**,66.0 %,
Jan 2001,70.8 %,65.0 %,100.0 %,**,70.8 %,
Feb 2001,72.1 %,64.3 %,66.7 %,**,71.5 %,
Mar 2001,59.5 %,35.3 %,**,100.0 %,58.8 %,
Apr 2001,63.1 %,47.8 %,**,**,61.6 %,
May 2001,68.9 %,64.0 %,44.4 %,**,68.1 %,
Jun 2001,85.8 %,62.2 %,66.7 %,**,83.8 %,
Jul 2001,92.6 %,77.4 %,80.0 %,100.0 %,90.8 %,
Aug 2001,85.1 %,75.0 %,83.3 %,100.0 %,84.5 %,
Sep 2001,81.6 %,76.5 %,61.5 %,**,80.8 %,
Oct 2001,74.1 %,71.9 %,**,**,74.0 %,
Nov 2001,67.2 %,54.2 %,50.0 %,16.7 %,65.6 %,
Dec 2001,77.1 %,58.0 %,61.5 %,**,74.8 %,
Jan 2002,76.5 %,61.1 %,**,**,75.5 %,
Feb 2002,66.9 %,53.6 %,**,**,65.9 %,
Mar 2002,61.9 %,47.2 %,33.3 %,75.0 %,59.7 %,
Apr 2002,72.2 %,50.0 %,50.0 %,100.0 %,71.1 %,
May 2002,71.6 %,55.8 %,**,100.0 %,70.8 %,
Jun 2002,89.1 %,73.3 %,84.0 %,100.0 %,88.2 %,
Jul 2002,96.9 %,78.4 %,48.0 %,95.0 %,93.7 %,
Aug 2002,95.3 %,89.8 %,78.6 %,100.0 %,94.8 %,
Sep 2002,92.6 %,74.3 %,75.0 %,100.0 %,91.2 %,
Oct 2002,87.4 %,80.0 %,50.0 %,100.0 %,86.7 %,
Nov 2002,88.4 %,75.0 %,50.0 %,100.0 %,87.2 %,
Dec 2002,83.7 %,66.1 %,**,78.6 %,82.2 %,
Jan 2003,87.2 %,71.7 %,69.2 %,81.8 %,85.8 %,
Feb 2003,84.4 %,58.3 %,66.7 %,86.4 %,83.0 %,
Mar 2003,77.6 %,63.3 %,75.0 %,90.0 %,77.2 %,
Apr 2003,83.0 %,66.0 %,71.4 %,92.9 %,81.7 %,
May 2003,81.8 %,50.0 %,46.2 %,86.4 %,79.3 %,
Jun 2003,85.7 %,69.3 %,74.1 %,85.3 %,84.2 %,
Jul 2003,96.1 %,85.3 %,76.2 %,98.0 %,94.9 %,
Aug 2003,90.9 %,69.7 %,57.1 %,96.2 %,88.9 %,
Sep 2003,86.1 %,70.2 %,66.7 %,81.8 %,84.6 %,
Oct 2003,86.3 %,72.2 %,**,94.4 %,85.4 %,
Nov 2003,88.8 %,65.9 %,**,64.5 %,86.1 %,
Dec 2003,87.9 %,76.6 %,**,77.3 %,86.7 %,
Jan 2004,88.6 %,71.1 %,**,87.5 %,87.8 %,
Feb 2004,80.9 %,52.8 %,66.7 %,91.7 %,79.1 %,
Mar 2004,80.8 %,61.1 %,**,100.0 %,79.5 %,
Apr 2004,80.1 %,59.0 %,83.3 %,100.0 %,78.2 %,
May 2004,80.5 %,77.0 %,**,100.0 %,80.3 %,
Jun 2004,87.8 %,77.9 %,100.0 %,96.4 %,87.5 %,
Jul 2004,95.3 %,85.5 %,90.9 %,90.9 %,94.1 %,
Aug 2004,88.8 %,74.1 %,**,80.0 %,86.6 %,
Sep 2004,79.2 %,69.2 %,0.0 %,83.3 %,77.9 %,
Oct 2004,83.0 %,69.0 %,33.3 %,94.1 %,82.0 %,
Nov 2004,84.9 %,58.9 %,60.0 %,83.3 %,82.3 %,
Dec 2004,83.8 %,66.7 %,33.3 %,100.0 %,82.4 %,
Jan 2005,87.2 %,72.0 %,**,83.3 %,85.5 %,
Feb 2005,83.6 %,59.3 %,66.7 %,70.8 %,80.9 %,
Mar 2005,76.5 %,50.0 %,**,71.4 %,74.3 %,
Apr 2005,78.9 %,68.3 %,75.0 %,80.0 %,78.1 %,
May 2005,74.8 %,50.0 %,50.0 %,70.0 %,72.0 %,
Jun 2005,88.4 %,59.7 %,**,81.8 %,85.4 %,
Jul 2005,92.8 %,71.4 %,90.9 %,87.9 %,90.3 %,
Aug 2005,85.3 %,53.1 %,**,100.0 %,83.0 %,
Sep 2005,85.2 %,67.0 %,60.0 %,90.9 %,83.5 %,
Oct 2005,86.1 %,48.4 %,44.4 %,69.2 %,82.1 %,
Nov 2005,85.4 %,46.6 %,50.0 %,83.3 %,82.5 %,
Dec 2005,86.2 %,54.5 %,83.3 %,84.4 %,83.4 %,
Jan 2006,82.2 %,62.9 %,63.6 %,53.6 %,79.4 %,
Feb 2006,81.8 %,42.5 %,66.7 %,64.3 %,77.2 %,
Mar 2006,77.1 %,46.4 %,50.0 %,100.0 %,75.4 %,
Apr 2006,83.6 %,35.0 %,100.0 %,59.4 %,76.9 %,
May 2006,63.7 %,57.4 %,85.7 %,85.7 %,64.1 %,
Jun 2006,75.5 %,71.2 %,50.0 %,91.4 %,75.9 %,
Jul 2006,85.0 %,78.7 %,68.8 %,80.0 %,84.0 %,
Aug 2006,83.1 %,68.2 %,37.9 %,84.1 %,80.6 %,
Sep 2006,71.5 %,68.9 %,73.3 %,65.0 %,71.1 %,
Oct 2006,72.4 %,65.5 %,65.0 %,85.3 %,72.3 %,
Nov 2006,73.1 %,45.2 %,100.0 %,52.3 %,69.7 %,
Dec 2006,75.9 %,41.9 %,44.4 %,81.8 %,71.9 %,
Jan 2007,76.6 %,22.2 %,38.9 %,61.8 %,70.5 %,
Feb 2007,72.8 %,40.0 %,41.2 %,88.5 %,68.0 %,
Mar 2007,69.7 %,79.2 %,100.0 %,52.9 %,69.3 %,
Apr 2007,69.4 %,51.9 %,62.5 %,56.7 %,67.0 %,
May 2007,69.1 %,32.0 %,30.0 %,90.0 %,67.6 %,
Jun 2007,83.6 %,55.4 %,38.6 %,78.9 %,79.4 %,
Jul 2007,88.8 %,71.7 %,62.2 %,90.2 %,86.6 %,
Aug 2007,83.7 %,53.7 %,95.0 %,86.7 %,80.1 %,
Sep 2007,77.3 %,59.6 %,41.3 %,81.8 %,74.5 %,
Oct 2007,78.1 %,65.9 %,52.2 %,54.8 %,75.2 %,
Nov 2007,76.7 %,56.3 %,56.8 %,80.6 %,74.4 %,
Dec 2007,82.6 %,63.8 %,50.0 %,61.1 %,78.4 %,
Jan 2008,77.6 %,64.3 %,23.1 %,75.0 %,75.2 %,
Feb 2008,78.8 %,41.9 %,36.6 %,77.1 %,71.8 %,
Mar 2008,73.1 %,52.6 %,23.1 %,75.0 %,69.4 %,
Apr 2008,73.4 %,63.5 %,38.7 %,70.8 %,70.4 %,
May 2008,70.5 %,55.8 %,25.0 %,73.5 %,66.5 %,
Jun 2008,78.8 %,63.4 %,56.5 %,85.4 %,75.5 %,
Jul 2008,87.5 %,70.2 %,62.5 %,85.0 %,83.2 %,
Aug 2008,83.2 %,67.2 %,64.7 %,94.7 %,79.8 %,
Sep 2008,79.7 %,47.3 %,35.9 %,92.9 %,75.0 %,
Oct 2008,77.2 %,58.3 %,54.2 %,85.0 %,74.0 %,
Nov 2008,76.3 %,51.4 %,50.0 %,64.3 %,70.6 %,
Dec 2008,78.2 %,58.9 %,38.9 %,79.2 %,73.6 %,
Jan 2009,80.8 %,54.2 %,49.1 %,85.0 %,75.4 %,
Feb 2009,76.0 %,50.0 %,46.7 %,53.8 %,70.7 %,
Mar 2009,75.7 %,46.4 %,52.7 %,70.0 %,69.4 %,
Apr 2009,69.3 %,39.3 %,42.7 %,50.0 %,60.5 %,
May 2009,75.6 %,53.0 %,51.1 %,88.5 %,71.5 %,
Jun 2009,77.7 %,57.0 %,55.6 %,82.4 %,73.0 %,
Jul 2009,87.3 %,63.8 %,52.9 %,82.9 %,79.8 %,
Aug 2009,84.7 %,63.2 %,57.6 %,75.0 %,77.2 %,
Sep 2009,87.1 %,70.3 %,50.9 %,71.4 %,81.5 %,
Oct 2009,79.3 %,63.9 %,63.2 %,65.8 %,74.5 %,
Nov 2009,81.8 %,58.1 %,46.9 %,69.0 %,74.3 %,
Dec 2009,85.5 %,61.2 %,53.1 %,69.0 %,78.8 %,
Jan 2010,87.0 %,62.2 %,70.0 %,83.3 %,82.8 %,
Feb 2010,81.3 %,55.0 %,39.5 %,71.4 %,73.9 %,
Mar 2010,75.3 %,52.0 %,60.6 %,50.0 %,70.4 %,
Apr 2010,76.4 %,55.9 %,33.3 %,71.9 %,69.7 %,
May 2010,74.3 %,57.7 %,53.9 %,85.7 %,70.9 %,
Jun 2010,81.5 %,64.6 %,55.6 %,81.7 %,77.0 %,
Jul 2010,90.8 %,75.3 %,53.6 %,88.2 %,84.7 %,
Aug 2010,89.4 %,69.8 %,60.0 %,92.4 %,85.4 %,
Sep 2010,82.8 %,60.8 %,57.1 %,80.0 %,78.4 %,
Oct 2010,82.9 %,68.6 %,54.4 %,78.6 %,78.5 %,
Nov 2010,80.7 %,48.8 %,55.7 %,44.4 %,72.2 %,
Dec 2010,83.6 %,62.5 %,66.7 %,76.7 %,78.1 %,
Jan 2011,83.3 %,60.1 %,34.3 %,71.4 %,74.7 %,
