Québec — Historical % of Homeowner and Condominium Units Absorbed at Completion by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,83.8 %,0.0 %,50.0 %,33.3 %,78.9 %,
Feb 1990,66.7 %,40.0 %,0.0 %,11.1 %,56.8 %,
Mar 1990,71.3 %,0.0 %,25.0 %,0.0 %,58.6 %,
Apr 1990,74.7 %,21.4 %,**,0.0 %,68.8 %,
May 1990,91.0 %,66.7 %,5.9 %,57.1 %,79.9 %,
Jun 1990,90.8 %,77.5 %,67.7 %,37.5 %,86.4 %,
Jul 1990,94.5 %,77.7 %,75.0 %,40.5 %,85.3 %,
Aug 1990,84.1 %,65.0 %,33.3 %,92.3 %,82.6 %,
Sep 1990,84.4 %,64.3 %,**,31.3 %,80.0 %,
Oct 1990,78.2 %,42.9 %,10.0 %,33.3 %,65.4 %,
Nov 1990,79.3 %,30.8 %,8.3 %,16.7 %,66.0 %,
Dec 1990,81.1 %,59.4 %,33.3 %,13.4 %,59.8 %,
Jan 1991,82.7 %,50.0 %,**,**,80.5 %,
Feb 1991,79.8 %,50.0 %,0.0 %,0.0 %,70.8 %,
Mar 1991,73.9 %,35.7 %,**,8.3 %,64.5 %,
Apr 1991,69.2 %,80.0 %,42.9 %,4.5 %,56.4 %,
May 1991,72.7 %,58.3 %,32.1 %,28.2 %,46.2 %,
Jun 1991,84.3 %,56.4 %,58.8 %,25.0 %,77.9 %,
Jul 1991,94.8 %,68.2 %,58.3 %,48.1 %,85.5 %,
Aug 1991,90.2 %,76.9 %,100.0 %,46.7 %,84.4 %,
Sep 1991,85.9 %,50.0 %,46.4 %,32.5 %,75.1 %,
Oct 1991,82.3 %,39.3 %,**,40.0 %,76.0 %,
Nov 1991,71.3 %,34.1 %,0.0 %,4.2 %,61.3 %,
Dec 1991,76.1 %,54.2 %,61.1 %,3.5 %,57.3 %,
Jan 1992,75.9 %,34.4 %,71.8 %,89.0 %,75.1 %,
Feb 1992,72.5 %,44.4 %,85.4 %,37.5 %,67.8 %,
Mar 1992,63.4 %,30.0 %,100.0 %,22.6 %,48.3 %,
Apr 1992,64.8 %,57.5 %,62.1 %,16.7 %,55.1 %,
May 1992,63.3 %,22.7 %,44.0 %,24.7 %,46.5 %,
Jun 1992,74.1 %,44.8 %,86.7 %,64.3 %,69.6 %,
Jul 1992,89.6 %,61.2 %,67.0 %,71.6 %,78.3 %,
Aug 1992,94.9 %,90.0 %,**,25.0 %,87.0 %,
Sep 1992,84.1 %,60.7 %,75.0 %,38.9 %,76.0 %,
Oct 1992,79.3 %,40.3 %,27.3 %,55.1 %,63.3 %,
Nov 1992,86.2 %,25.0 %,51.3 %,25.0 %,61.6 %,
Dec 1992,81.1 %,60.0 %,0.0 %,53.8 %,65.6 %,
Jan 1993,80.0 %,47.5 %,21.9 %,40.0 %,55.5 %,
Feb 1993,77.6 %,20.8 %,0.0 %,100.0 %,59.1 %,
Mar 1993,73.2 %,4.2 %,**,71.4 %,59.3 %,
Apr 1993,71.6 %,38.1 %,10.0 %,58.3 %,56.6 %,
May 1993,77.1 %,37.5 %,**,25.0 %,65.8 %,
Jun 1993,80.1 %,57.7 %,70.5 %,73.8 %,73.3 %,
Jul 1993,92.1 %,73.1 %,74.2 %,58.6 %,75.7 %,
Aug 1993,95.2 %,68.2 %,61.5 %,32.5 %,65.3 %,
Sep 1993,87.6 %,60.0 %,60.0 %,68.6 %,73.4 %,
Oct 1993,80.5 %,52.5 %,50.0 %,100.0 %,72.1 %,
Nov 1993,93.1 %,50.0 %,69.2 %,38.5 %,74.5 %,
Dec 1993,85.1 %,62.5 %,69.2 %,40.7 %,72.1 %,
Jan 1994,79.6 %,56.3 %,**,56.3 %,73.6 %,
Feb 1994,86.4 %,43.8 %,**,**,77.3 %,
Mar 1994,86.7 %,63.6 %,66.7 %,**,78.6 %,
Apr 1994,61.4 %,47.2 %,**,50.0 %,56.0 %,
May 1994,85.1 %,43.2 %,65.7 %,14.4 %,51.3 %,
Jun 1994,91.3 %,70.8 %,60.9 %,64.3 %,74.5 %,
Jul 1994,94.5 %,67.1 %,56.8 %,65.7 %,80.6 %,
Aug 1994,86.8 %,83.3 %,66.7 %,44.4 %,77.2 %,
Sep 1994,94.2 %,56.8 %,41.7 %,67.7 %,75.5 %,
Oct 1994,84.8 %,40.9 %,0.0 %,43.6 %,64.2 %,
Nov 1994,84.0 %,27.8 %,**,**,73.7 %,
Dec 1994,85.8 %,57.7 %,35.3 %,0.0 %,70.1 %,
Jan 1995,90.3 %,50.0 %,**,56.3 %,75.0 %,
Feb 1995,74.3 %,0.0 %,0.0 %,**,65.8 %,
Mar 1995,78.8 %,25.0 %,**,11.8 %,48.0 %,
Apr 1995,75.0 %,30.0 %,**,1.6 %,26.7 %,
May 1995,88.6 %,25.0 %,**,54.5 %,69.0 %,
Jun 1995,93.2 %,69.7 %,83.3 %,58.5 %,71.9 %,
Jul 1995,98.7 %,58.3 %,66.7 %,46.3 %,77.2 %,
Aug 1995,96.5 %,83.3 %,**,30.6 %,72.4 %,
Sep 1995,92.1 %,55.8 %,56.5 %,63.9 %,80.7 %,
Oct 1995,88.9 %,30.0 %,**,**,81.7 %,
Nov 1995,87.2 %,83.3 %,**,**,86.8 %,
Dec 1995,85.9 %,66.7 %,**,100.0 %,86.1 %,
Jan 1996,87.8 %,37.5 %,**,**,80.7 %,
Feb 1996,73.3 %,12.5 %,0.0 %,28.4 %,39.4 %,
Mar 1996,79.1 %,50.0 %,**,77.8 %,73.4 %,
Apr 1996,75.0 %,100.0 %,**,**,77.8 %,
May 1996,85.7 %,55.0 %,**,43.9 %,63.2 %,
Jun 1996,89.4 %,68.2 %,**,41.7 %,81.3 %,
Jul 1996,96.2 %,77.5 %,52.4 %,60.4 %,77.9 %,
Aug 1996,99.4 %,87.5 %,25.0 %,**,96.7 %,
Sep 1996,91.9 %,70.0 %,91.7 %,57.4 %,82.1 %,
Oct 1996,92.5 %,50.0 %,**,100.0 %,88.8 %,
Nov 1996,83.3 %,60.0 %,**,**,75.0 %,
Dec 1996,86.9 %,54.5 %,25.0 %,87.5 %,79.4 %,
Jan 1997,84.2 %,60.0 %,**,0.0 %,74.0 %,
Feb 1997,64.6 %,25.0 %,**,**,56.7 %,
Mar 1997,75.0 %,0.0 %,**,**,66.7 %,
Apr 1997,75.8 %,58.3 %,25.0 %,50.0 %,63.6 %,
May 1997,81.3 %,50.0 %,40.0 %,50.0 %,65.0 %,
Jun 1997,94.3 %,55.0 %,87.5 %,23.9 %,59.9 %,
Jul 1997,96.6 %,76.3 %,66.7 %,70.1 %,89.0 %,
Aug 1997,97.1 %,92.9 %,0.0 %,**,94.2 %,
Sep 1997,89.2 %,50.0 %,**,**,80.4 %,
Oct 1997,93.5 %,**,33.3 %,**,88.2 %,
Nov 1997,88.7 %,40.0 %,75.0 %,25.0 %,77.0 %,
Dec 1997,82.4 %,37.5 %,25.0 %,33.3 %,68.9 %,
Jan 1998,86.5 %,16.7 %,**,0.0 %,78.3 %,
Feb 1998,65.5 %,0.0 %,0.0 %,**,50.0 %,
Mar 1998,64.3 %,25.0 %,**,50.0 %,55.0 %,
Apr 1998,79.1 %,25.0 %,**,25.0 %,70.6 %,
May 1998,87.5 %,75.0 %,**,48.4 %,65.5 %,
Jun 1998,93.8 %,69.2 %,25.0 %,**,88.0 %,
Jul 1998,95.8 %,90.6 %,100.0 %,57.5 %,86.6 %,
Aug 1998,88.6 %,70.0 %,70.8 %,66.7 %,83.9 %,
Sep 1998,87.9 %,37.5 %,**,55.6 %,80.0 %,
Oct 1998,92.3 %,25.0 %,25.0 %,12.5 %,69.5 %,
Nov 1998,88.5 %,66.7 %,**,**,86.6 %,
Dec 1998,90.7 %,91.7 %,**,**,90.9 %,
Jan 1999,69.8 %,50.0 %,31.6 %,**,59.0 %,
Feb 1999,66.7 %,**,**,**,66.7 %,
Mar 1999,84.1 %,50.0 %,**,**,81.3 %,
Apr 1999,88.0 %,75.0 %,**,**,87.0 %,
May 1999,79.0 %,66.7 %,**,38.9 %,71.2 %,
Jun 1999,97.8 %,58.3 %,**,100.0 %,93.7 %,
Jul 1999,99.1 %,75.0 %,56.8 %,87.0 %,90.4 %,
Aug 1999,95.0 %,79.2 %,**,**,91.9 %,
Sep 1999,98.6 %,94.4 %,66.7 %,**,97.9 %,
Oct 1999,95.2 %,100.0 %,**,10.2 %,51.1 %,
Nov 1999,84.2 %,83.3 %,**,66.7 %,79.7 %,
Dec 1999,89.1 %,100.0 %,**,66.7 %,85.9 %,
Jan 2000,91.2 %,83.3 %,**,100.0 %,90.7 %,
Feb 2000,88.7 %,37.5 %,**,50.0 %,71.3 %,
Mar 2000,81.0 %,50.0 %,**,**,76.0 %,
Apr 2000,87.6 %,75.0 %,**,**,86.2 %,
May 2000,92.4 %,100.0 %,50.0 %,75.0 %,89.7 %,
Jun 2000,98.1 %,80.0 %,50.0 %,30.4 %,79.4 %,
Jul 2000,97.6 %,80.0 %,100.0 %,67.1 %,90.0 %,
Aug 2000,96.6 %,0.0 %,83.3 %,**,94.4 %,
Sep 2000,94.1 %,100.0 %,100.0 %,**,94.5 %,
Oct 2000,90.8 %,75.0 %,50.0 %,**,87.1 %,
Nov 2000,94.7 %,100.0 %,80.6 %,66.7 %,89.8 %,
Dec 2000,77.8 %,50.0 %,**,100.0 %,80.7 %,
Jan 2001,74.0 %,0.0 %,100.0 %,**,74.1 %,
Feb 2001,72.4 %,75.0 %,**,**,72.6 %,
Mar 2001,74.7 %,33.3 %,66.7 %,58.3 %,70.3 %,
Apr 2001,100.0 %,**,**,**,100.0 %,
May 2001,69.3 %,37.5 %,**,72.2 %,67.7 %,
Jun 2001,87.8 %,93.8 %,100.0 %,15.4 %,80.6 %,
Jul 2001,97.1 %,83.3 %,100.0 %,97.4 %,96.6 %,
Aug 2001,95.2 %,90.0 %,57.1 %,77.8 %,90.5 %,
Sep 2001,95.4 %,100.0 %,28.6 %,100.0 %,92.0 %,
Oct 2001,87.9 %,100.0 %,87.5 %,50.0 %,85.6 %,
Nov 2001,91.2 %,80.0 %,**,85.7 %,90.1 %,
Dec 2001,90.8 %,100.0 %,**,66.7 %,90.4 %,
Jan 2002,92.9 %,0.0 %,**,100.0 %,89.1 %,
Feb 2002,82.4 %,56.3 %,20.0 %,63.7 %,71.8 %,
Mar 2002,87.8 %,75.0 %,100.0 %,100.0 %,88.3 %,
Apr 2002,97.7 %,85.7 %,**,100.0 %,97.0 %,
May 2002,83.8 %,80.0 %,50.0 %,62.9 %,79.8 %,
Jun 2002,95.1 %,77.3 %,**,59.6 %,90.4 %,
Jul 2002,97.3 %,58.3 %,100.0 %,61.1 %,86.4 %,
Aug 2002,98.1 %,100.0 %,100.0 %,68.0 %,94.7 %,
Sep 2002,94.7 %,77.8 %,58.8 %,98.0 %,93.5 %,
Oct 2002,91.4 %,75.0 %,33.3 %,62.5 %,84.9 %,
Nov 2002,88.4 %,55.6 %,50.0 %,100.0 %,85.4 %,
Dec 2002,91.1 %,100.0 %,**,75.0 %,90.0 %,
Jan 2003,88.3 %,81.3 %,100.0 %,100.0 %,88.7 %,
Feb 2003,87.9 %,100.0 %,**,50.0 %,86.4 %,
Mar 2003,89.0 %,83.3 %,**,80.0 %,87.7 %,
Apr 2003,83.3 %,47.4 %,42.9 %,82.7 %,78.0 %,
May 2003,80.7 %,80.0 %,16.7 %,64.6 %,77.4 %,
Jun 2003,90.5 %,82.5 %,50.0 %,68.5 %,81.1 %,
Jul 2003,96.4 %,90.6 %,87.5 %,84.0 %,90.3 %,
Aug 2003,87.6 %,100.0 %,100.0 %,86.8 %,87.7 %,
Sep 2003,90.3 %,79.4 %,66.7 %,51.9 %,83.9 %,
Oct 2003,83.9 %,87.5 %,25.0 %,67.6 %,79.8 %,
Nov 2003,85.2 %,28.6 %,54.5 %,68.6 %,77.6 %,
Dec 2003,82.8 %,60.0 %,20.0 %,60.8 %,74.5 %,
Jan 2004,88.1 %,100.0 %,0.0 %,57.1 %,78.8 %,
Feb 2004,79.7 %,60.0 %,50.0 %,33.3 %,74.5 %,
Mar 2004,84.5 %,38.9 %,**,40.7 %,63.1 %,
Apr 2004,77.8 %,72.7 %,**,31.0 %,66.9 %,
