London — Historical % of Homeowner and Condominium Units Absorbed at Completion by Dwelling Type  
January 1998 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1998,69.1 %,50.0 %,**,**,68.7 %,
Feb 1998,69.7 %,62.5 %,75.0 %,**,69.8 %,
Mar 1998,62.2 %,12.5 %,88.9 %,**,60.7 %,
Apr 1998,63.9 %,50.0 %,54.0 %,**,58.7 %,
May 1998,74.5 %,**,**,**,74.5 %,
Jun 1998,81.6 %,50.0 %,100.0 %,**,81.9 %,
Jul 1998,91.7 %,33.3 %,35.7 %,**,84.3 %,
Aug 1998,77.3 %,12.5 %,56.0 %,**,70.8 %,
Sep 1998,86.7 %,60.0 %,55.6 %,**,82.3 %,
Oct 1998,76.3 %,50.0 %,71.1 %,**,73.4 %,
Nov 1998,79.3 %,100.0 %,27.8 %,**,73.8 %,
Dec 1998,81.0 %,**,41.2 %,**,74.3 %,
Jan 1999,81.1 %,16.7 %,50.0 %,100.0 %,74.7 %,
Feb 1999,58.9 %,50.0 %,70.0 %,**,61.5 %,
Mar 1999,79.4 %,50.0 %,54.5 %,**,74.4 %,
Apr 1999,72.9 %,100.0 %,52.9 %,**,68.3 %,
May 1999,71.1 %,**,70.3 %,**,70.8 %,
Jun 1999,69.0 %,50.0 %,21.4 %,**,63.6 %,
Jul 1999,72.8 %,**,70.0 %,**,72.6 %,
Aug 1999,67.2 %,**,60.0 %,**,66.9 %,
Sep 1999,64.3 %,**,41.7 %,**,62.2 %,
Oct 1999,64.7 %,0.0 %,26.7 %,**,59.6 %,
Nov 1999,67.6 %,100.0 %,0.0 %,**,64.5 %,
Dec 1999,78.0 %,100.0 %,30.0 %,**,67.8 %,
Jan 2000,45.7 %,**,**,**,45.7 %,
Feb 2000,51.1 %,0.0 %,28.0 %,**,41.7 %,
Mar 2000,64.7 %,50.0 %,40.0 %,**,63.3 %,
Apr 2000,69.7 %,**,12.5 %,**,64.3 %,
May 2000,58.8 %,66.7 %,45.8 %,**,55.5 %,
