Kelowna — Historical % of Homeowner and Condominium Units Absorbed at Completion by Dwelling Type  
January 1990 to March 2024 Condo
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,**,**,93.0 %,75.0 %,91.5 %,
Feb 1990,**,**,100.0 %,**,100.0 %,
Mar 1990,**,**,**,100.0 %,100.0 %,
Apr 1990,**,**,**,**,**,
May 1990,**,**,87.1 %,95.2 %,92.5 %,
Jun 1990,**,**,60.0 %,**,60.0 %,
Jul 1990,**,**,100.0 %,**,100.0 %,
Aug 1990,**,**,0.0 %,**,0.0 %,
Sep 1990,**,**,**,**,**,
Oct 1990,**,**,66.7 %,32.1 %,38.4 %,
Nov 1990,**,**,44.7 %,12.1 %,29.6 %,
Dec 1990,**,**,60.0 %,**,60.0 %,
Jan 1991,**,**,75.0 %,**,75.0 %,
Feb 1991,**,**,**,**,**,
Mar 1991,**,**,33.3 %,40.9 %,40.5 %,
Apr 1991,**,**,**,**,**,
May 1991,**,**,61.1 %,44.6 %,47.3 %,
Jun 1991,**,**,**,**,**,
Jul 1991,**,**,0.0 %,**,0.0 %,
Aug 1991,**,**,100.0 %,**,100.0 %,
Sep 1991,**,**,100.0 %,**,100.0 %,
Oct 1991,**,**,**,**,**,
Nov 1991,**,0.0 %,100.0 %,**,89.5 %,
Dec 1991,**,0.0 %,72.7 %,85.0 %,80.8 %,
Jan 1992,**,**,100.0 %,**,100.0 %,
Feb 1992,**,**,100.0 %,85.2 %,85.6 %,
Mar 1992,**,11.1 %,88.9 %,**,37.0 %,
Apr 1992,**,50.0 %,68.9 %,100.0 %,70.6 %,
May 1992,**,**,42.0 %,86.8 %,75.6 %,
Jun 1992,100.0 %,**,100.0 %,33.3 %,58.6 %,
Jul 1992,**,**,50.0 %,**,50.0 %,
Aug 1992,**,**,71.4 %,**,71.4 %,
Sep 1992,**,**,0.0 %,**,0.0 %,
Oct 1992,**,100.0 %,**,84.4 %,84.8 %,
Nov 1992,**,**,100.0 %,**,100.0 %,
Dec 1992,**,**,**,**,**,
Jan 1993,**,**,83.3 %,**,83.3 %,
Feb 1993,**,**,100.0 %,**,100.0 %,
Mar 1993,**,**,100.0 %,96.6 %,96.7 %,
Apr 1993,**,50.0 %,75.0 %,95.1 %,93.2 %,
May 1993,100.0 %,**,71.2 %,70.9 %,71.1 %,
Jun 1993,100.0 %,**,78.6 %,**,82.9 %,
Jul 1993,**,0.0 %,78.9 %,**,75.0 %,
Aug 1993,100.0 %,**,63.6 %,69.2 %,69.2 %,
Sep 1993,**,**,85.7 %,**,85.7 %,
Oct 1993,**,**,20.0 %,69.3 %,68.2 %,
Nov 1993,**,**,50.0 %,54.4 %,54.1 %,
Dec 1993,**,0.0 %,53.3 %,**,47.1 %,
Jan 1994,**,0.0 %,0.0 %,**,0.0 %,
Feb 1994,**,0.0 %,20.0 %,**,14.3 %,
Mar 1994,**,50.0 %,43.8 %,**,45.5 %,
Apr 1994,**,**,100.0 %,60.7 %,64.5 %,
