Sherbrooke — Historical Absorbed Homeowner and Condominium Units by Dwelling Type  
January 2007 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 2007,22,4,0,10,36,
Feb 2007,22,4,0,12,38,
Mar 2007,29,10,0,8,47,
Apr 2007,34,6,8,0,48,
May 2007,47,2,12,34,95,
Jun 2007,69,0,0,23,92,
Jul 2007,45,4,0,23,72,
Aug 2007,82,6,0,18,106,
Sep 2007,69,6,4,27,106,
Oct 2007,53,4,0,0,57,
Nov 2007,33,3,0,30,66,
Dec 2007,117,7,14,14,152,
Jan 2008,13,0,0,20,33,
Feb 2008,67,8,8,25,108,
Mar 2008,33,10,0,2,45,
Apr 2008,33,8,0,2,43,
May 2008,12,3,1,10,26,
Jun 2008,66,12,4,16,98,
Jul 2008,78,3,8,24,113,
Aug 2008,63,0,4,15,82,
Sep 2008,92,2,0,27,121,
Oct 2008,67,2,0,3,72,
Nov 2008,57,2,4,16,79,
Dec 2008,59,0,0,12,71,
Jan 2009,36,1,0,5,42,
Feb 2009,39,0,0,7,46,
Mar 2009,41,1,1,7,50,
Apr 2009,40,4,0,17,61,
May 2009,34,2,0,27,63,
Jun 2009,119,5,0,7,131,
Jul 2009,107,4,0,16,127,
Aug 2009,182,2,0,26,210,
Sep 2009,62,3,0,51,116,
Oct 2009,70,12,9,15,106,
Nov 2009,47,25,14,13,99,
Dec 2009,37,2,4,8,51,
Jan 2010,32,8,4,16,60,
Feb 2010,22,13,7,15,57,
Mar 2010,32,2,4,3,41,
Apr 2010,40,14,10,24,88,
May 2010,38,12,15,12,77,
Jun 2010,57,6,17,26,106,
Jul 2010,123,53,37,32,245,
Aug 2010,63,12,6,22,103,
Sep 2010,52,14,12,6,84,
Oct 2010,46,35,10,30,121,
Nov 2010,49,9,3,9,70,
Dec 2010,31,19,5,15,70,
Jan 2011,34,21,3,2,60,
Feb 2011,12,8,3,14,37,
Mar 2011,25,9,0,2,36,
Apr 2011,24,34,3,24,85,
May 2011,33,25,3,7,68,
Jun 2011,28,16,6,15,65,
Jul 2011,70,14,22,34,140,
Aug 2011,59,9,55,14,137,
Sep 2011,34,2,10,14,60,
Oct 2011,55,11,15,23,104,
Nov 2011,47,32,5,10,94,
Dec 2011,45,22,12,24,103,
Jan 2012,30,3,2,3,38,
Feb 2012,61,10,4,8,83,
Mar 2012,26,6,5,0,37,
Apr 2012,43,18,8,20,89,
May 2012,32,31,10,4,77,
Jun 2012,76,25,16,25,142,
Jul 2012,71,46,44,12,173,
Aug 2012,45,17,10,15,87,
Sep 2012,64,17,13,5,99,
Oct 2012,48,14,11,3,76,
Nov 2012,37,20,5,10,72,
Dec 2012,51,14,7,4,76,
Jan 2013,52,9,1,4,66,
Feb 2013,26,8,5,1,40,
Mar 2013,29,14,10,4,57,
Apr 2013,33,16,15,5,69,
May 2013,37,16,15,6,74,
Jun 2013,50,38,11,22,121,
Jul 2013,64,28,38,35,165,
Aug 2013,48,28,8,17,101,
Sep 2013,50,13,9,15,87,
Oct 2013,46,9,7,7,69,
Nov 2013,29,11,2,10,52,
Dec 2013,48,21,8,18,95,
Jan 2014,19,15,4,14,52,
Feb 2014,15,8,1,7,31,
Mar 2014,19,8,3,5,35,
Apr 2014,19,16,3,26,64,
May 2014,14,14,6,4,38,
Jun 2014,57,31,23,34,145,
Jul 2014,48,28,23,15,114,
Aug 2014,64,10,7,13,94,
Sep 2014,27,15,9,15,66,
Oct 2014,36,11,6,11,64,
Nov 2014,35,17,5,10,67,
Dec 2014,49,8,11,9,77,
Jan 2015,15,6,9,8,38,
Feb 2015,8,8,1,5,22,
Mar 2015,27,8,8,8,51,
Apr 2015,18,4,3,3,28,
May 2015,54,12,13,3,82,
Jun 2015,40,36,19,8,103,
Jul 2015,25,26,8,25,84,
Aug 2015,31,9,4,23,67,
Sep 2015,23,12,8,14,57,
Oct 2015,24,15,7,8,54,
Nov 2015,31,15,7,2,55,
Dec 2015,32,15,5,5,57,
Jan 2016,15,3,4,0,22,
Feb 2016,12,4,2,3,21,
Mar 2016,16,8,6,7,37,
Apr 2016,25,11,10,2,48,
May 2016,18,32,12,19,81,
Jun 2016,43,25,6,21,95,
Jul 2016,21,44,21,6,92,
Aug 2016,29,19,26,12,86,
Sep 2016,35,21,5,5,66,
Oct 2016,13,7,5,3,28,
Nov 2016,21,10,3,11,45,
Dec 2016,30,8,5,4,47,
Jan 2017,21,18,2,1,42,
Feb 2017,15,6,2,4,27,
Mar 2017,29,3,2,1,35,
Apr 2017,7,20,1,1,29,
May 2017,9,13,10,0,32,
Jun 2017,45,25,6,12,88,
Jul 2017,32,45,26,8,111,
Aug 2017,15,27,10,0,52,
Sep 2017,35,27,7,74,143,
Oct 2017,19,9,7,2,37,
Nov 2017,12,10,9,6,37,
Dec 2017,58,16,0,4,78,
Jan 2018,4,10,2,0,16,
Feb 2018,36,9,1,4,50,
Mar 2018,46,13,12,9,80,
Apr 2018,18,15,5,2,40,
May 2018,9,30,9,2,50,
Jun 2018,48,51,5,2,106,
Jul 2018,31,13,10,1,55,
Aug 2018,11,8,3,0,22,
Sep 2018,42,21,3,9,75,
Oct 2018,24,12,3,2,41,
Nov 2018,7,11,4,4,26,
Dec 2018,34,25,9,7,75,
Jan 2019,9,0,0,3,12,
Feb 2019,8,28,0,0,36,
Mar 2019,25,11,0,2,38,
Apr 2019,13,6,3,0,22,
May 2019,19,9,2,3,33,
Jun 2019,35,43,7,0,85,
Jul 2019,27,37,6,4,74,
Aug 2019,23,27,16,3,69,
Sep 2019,34,15,5,5,59,
Oct 2019,20,21,0,3,44,
Nov 2019,17,19,2,0,38,
Dec 2019,19,6,1,10,36,
Jan 2020,16,18,4,11,49,
Feb 2020,6,11,2,1,20,
Mar 2020,26,21,4,0,51,
Apr 2020,2,5,3,0,10,
May 2020,73,65,11,0,149,
Jun 2020,43,23,7,3,76,
Jul 2020,39,40,16,4,99,
Aug 2020,25,25,0,1,51,
Sep 2020,62,23,0,18,103,
Oct 2020,24,30,6,3,63,
Nov 2020,29,27,7,4,67,
Dec 2020,47,32,1,9,89,
Jan 2021,16,8,1,0,25,
Feb 2021,27,13,0,0,40,
Mar 2021,49,4,1,11,65,
Apr 2021,19,11,3,0,33,
May 2021,16,24,2,0,42,
Jun 2021,68,34,5,29,136,
Jul 2021,47,48,5,0,100,
Aug 2021,32,17,0,4,53,
Sep 2021,62,13,1,9,85,
Oct 2021,26,14,0,2,42,
Nov 2021,29,19,6,4,58,
Dec 2021,62,15,0,18,95,
Jan 2022,30,20,1,12,63,
Feb 2022,8,14,3,2,27,
Mar 2022,56,20,1,2,79,
Apr 2022,26,29,3,0,58,
May 2022,30,16,0,4,50,
Jun 2022,48,28,3,23,102,
Jul 2022,36,41,5,14,96,
Aug 2022,24,23,4,0,51,
Sep 2022,54,35,0,2,91,
Oct 2022,26,9,0,0,35,
Nov 2022,16,11,1,4,32,
Dec 2022,36,11,0,0,47,
Jan 2023,14,5,4,22,45,
Feb 2023,29,8,1,2,40,
Mar 2023,42,25,4,0,71,
Apr 2023,29,8,1,11,49,
May 2023,16,18,1,0,35,
Jun 2023,31,22,0,12,65,
Jul 2023,21,24,2,4,51,
Aug 2023,27,16,0,0,43,
Sep 2023,30,7,3,29,69,
Oct 2023,11,3,0,0,14,
Nov 2023,21,16,2,0,39,
Dec 2023,41,8,0,0,49,
Jan 2024,10,13,0,2,25,
Feb 2024,4,3,3,0,10,
Mar 2024,26,10,2,4,42,

Source,CMHC Starts and Completions Survey
