Winnipeg — Historical % of Homeowner and Condominium Units Absorbed at Completion by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,87.2 %,100.0 %,**,12.5 %,85.0 %,
Feb 1990,87.6 %,**,**,**,87.6 %,
Mar 1990,85.9 %,**,**,29.2 %,73.4 %,
Apr 1990,76.0 %,100.0 %,**,**,76.9 %,
May 1990,87.5 %,**,**,100.0 %,90.4 %,
Jun 1990,91.5 %,100.0 %,**,83.3 %,91.3 %,
Jul 1990,77.6 %,**,**,31.3 %,68.8 %,
Aug 1990,82.7 %,100.0 %,**,**,84.0 %,
Sep 1990,90.3 %,**,**,**,90.3 %,
Oct 1990,88.6 %,100.0 %,**,25.0 %,83.9 %,
Nov 1990,92.3 %,100.0 %,**,**,92.6 %,
Dec 1990,91.7 %,**,**,**,91.7 %,
Jan 1991,81.1 %,**,**,**,81.1 %,
Feb 1991,82.6 %,**,**,**,82.6 %,
Mar 1991,92.7 %,**,**,**,92.7 %,
Apr 1991,79.2 %,**,**,**,79.2 %,
May 1991,75.5 %,**,**,**,75.5 %,
Jun 1991,95.5 %,100.0 %,**,63.9 %,86.8 %,
Jul 1991,75.0 %,**,**,**,75.0 %,
Aug 1991,83.8 %,**,**,**,83.8 %,
Sep 1991,69.5 %,**,**,**,69.5 %,
Oct 1991,81.0 %,100.0 %,**,**,81.4 %,
Nov 1991,81.1 %,**,15.2 %,0.0 %,60.5 %,
Dec 1991,92.6 %,50.0 %,**,**,91.4 %,
Jan 1992,90.8 %,**,**,100.0 %,94.7 %,
Feb 1992,82.5 %,**,**,**,82.5 %,
Mar 1992,80.4 %,**,**,**,80.4 %,
Apr 1992,93.3 %,**,**,**,93.3 %,
May 1992,69.6 %,**,**,**,69.6 %,
Jun 1992,80.0 %,**,**,100.0 %,86.0 %,
Jul 1992,76.3 %,**,**,**,76.3 %,
Aug 1992,79.9 %,**,**,**,79.9 %,
Sep 1992,80.0 %,**,**,**,80.0 %,
Oct 1992,74.5 %,**,**,**,74.5 %,
Nov 1992,82.9 %,**,**,80.8 %,82.1 %,
Dec 1992,96.5 %,50.0 %,**,**,95.4 %,
Jan 1993,87.9 %,**,**,**,87.9 %,
Feb 1993,69.0 %,**,**,**,69.0 %,
Mar 1993,77.6 %,**,**,**,77.6 %,
Apr 1993,83.3 %,**,90.0 %,**,86.4 %,
