Toronto — Historical % of Homeowner and Condominium Units Absorbed at Completion by Dwelling Type  
January 1990 to March 2024 Condo
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,**,**,58.7 %,61.2 %,61.1 %,
Feb 1990,**,**,19.1 %,44.1 %,42.5 %,
Mar 1990,**,**,23.1 %,69.0 %,67.1 %,
Apr 1990,**,**,63.3 %,32.7 %,34.1 %,
May 1990,**,100.0 %,91.3 %,82.4 %,82.7 %,
Jun 1990,**,**,68.8 %,91.4 %,90.2 %,
Jul 1990,**,**,92.9 %,89.7 %,89.7 %,
Aug 1990,**,**,**,**,**,
Sep 1990,**,**,**,62.4 %,62.4 %,
Oct 1990,**,**,56.8 %,90.3 %,89.0 %,
Nov 1990,**,**,**,83.8 %,83.8 %,
Dec 1990,**,**,40.6 %,100.0 %,90.3 %,
Jan 1991,**,**,82.5 %,77.5 %,77.6 %,
Feb 1991,**,**,89.0 %,79.2 %,80.0 %,
Mar 1991,**,**,92.9 %,74.4 %,77.9 %,
Apr 1991,**,**,84.1 %,95.9 %,94.4 %,
May 1991,**,**,50.0 %,83.4 %,82.4 %,
Jun 1991,**,**,100.0 %,91.1 %,91.4 %,
Jul 1991,**,**,96.7 %,69.7 %,70.9 %,
Aug 1991,**,**,69.6 %,68.1 %,68.2 %,
Sep 1991,**,**,**,81.4 %,81.4 %,
Oct 1991,**,**,75.0 %,68.2 %,68.3 %,
Nov 1991,**,**,**,54.8 %,54.8 %,
Dec 1991,**,**,85.0 %,14.4 %,25.8 %,
Jan 1992,**,**,100.0 %,70.0 %,70.3 %,
Feb 1992,**,**,100.0 %,60.6 %,77.8 %,
Mar 1992,**,**,100.0 %,**,100.0 %,
Apr 1992,**,**,98.9 %,**,98.9 %,
May 1992,**,**,86.8 %,58.4 %,60.2 %,
Jun 1992,**,**,100.0 %,81.8 %,85.2 %,
Jul 1992,**,**,54.5 %,18.9 %,35.1 %,
Aug 1992,**,**,95.9 %,80.4 %,82.6 %,
Sep 1992,**,**,93.8 %,44.0 %,63.4 %,
Oct 1992,**,**,87.5 %,**,87.5 %,
Nov 1992,**,**,86.3 %,82.9 %,85.1 %,
Dec 1992,**,**,72.0 %,**,72.0 %,
Jan 1993,**,**,87.5 %,**,87.5 %,
Feb 1993,**,**,90.9 %,**,90.9 %,
Mar 1993,**,**,89.1 %,**,89.1 %,
Apr 1993,**,**,**,91.7 %,91.7 %,
May 1993,**,**,**,**,**,
Jun 1993,**,**,**,65.0 %,65.0 %,
Jul 1993,**,100.0 %,99.1 %,63.6 %,75.0 %,
Aug 1993,**,**,69.2 %,**,69.2 %,
Sep 1993,**,**,91.2 %,52.5 %,61.0 %,
Oct 1993,**,**,88.1 %,**,88.1 %,
Nov 1993,100.0 %,100.0 %,74.7 %,78.4 %,77.5 %,
Dec 1993,**,**,100.0 %,76.8 %,93.7 %,
