Hamilton — Historical % of Homeowner and Condominium Units Absorbed at Completion by Dwelling Type  
January 1990 to March 2024 Condo
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,**,**,63.0 %,**,63.0 %,
Feb 1990,**,**,100.0 %,**,100.0 %,
Mar 1990,**,100.0 %,99.0 %,100.0 %,99.1 %,
Apr 1990,**,**,58.8 %,**,58.8 %,
May 1990,**,100.0 %,**,**,100.0 %,
Jun 1990,**,**,78.7 %,97.2 %,90.5 %,
Jul 1990,**,**,46.9 %,**,46.9 %,
Aug 1990,**,**,75.0 %,**,75.0 %,
Sep 1990,100.0 %,**,56.9 %,**,73.5 %,
Oct 1990,**,**,100.0 %,**,100.0 %,
Nov 1990,**,**,60.3 %,65.1 %,63.6 %,
Dec 1990,**,**,75.0 %,**,75.0 %,
Jan 1991,**,**,64.4 %,**,64.4 %,
Feb 1991,**,**,62.5 %,**,62.5 %,
Mar 1991,**,**,37.5 %,**,37.5 %,
Apr 1991,**,**,**,**,**,
May 1991,**,**,80.8 %,51.9 %,56.0 %,
Jun 1991,0.0 %,**,70.2 %,**,68.8 %,
Jul 1991,**,**,56.9 %,25.0 %,54.8 %,
Aug 1991,**,**,83.3 %,**,83.3 %,
Sep 1991,0.0 %,**,73.3 %,**,44.0 %,
Oct 1991,14.3 %,100.0 %,45.1 %,**,45.6 %,
Nov 1991,0.0 %,**,0.0 %,62.7 %,53.8 %,
Dec 1991,0.0 %,**,53.1 %,**,51.5 %,
Jan 1992,**,**,75.0 %,**,75.0 %,
Feb 1992,**,**,54.5 %,**,54.5 %,
Mar 1992,**,**,39.5 %,98.6 %,76.5 %,
Apr 1992,**,**,**,**,**,
May 1992,100.0 %,**,**,74.0 %,74.2 %,
Jun 1992,**,**,86.2 %,**,86.2 %,
Jul 1992,**,**,**,**,**,
Aug 1992,**,**,75.0 %,**,75.0 %,
Sep 1992,**,**,**,12.2 %,12.2 %,
Oct 1992,**,**,32.1 %,**,32.1 %,
Nov 1992,**,**,**,**,**,
Dec 1992,**,**,53.3 %,**,53.3 %,
Jan 1993,100.0 %,100.0 %,82.5 %,71.7 %,78.8 %,
Feb 1993,**,**,100.0 %,**,100.0 %,
Mar 1993,100.0 %,**,65.0 %,**,69.6 %,
Apr 1993,**,**,100.0 %,**,100.0 %,
May 1993,100.0 %,**,**,**,100.0 %,
Jun 1993,100.0 %,**,100.0 %,**,100.0 %,
Jul 1993,100.0 %,**,100.0 %,**,100.0 %,
Aug 1993,100.0 %,**,**,**,100.0 %,
Sep 1993,**,**,58.8 %,**,58.8 %,
Oct 1993,**,**,**,**,**,
Nov 1993,**,**,78.7 %,**,78.7 %,
Dec 1993,100.0 %,**,75.0 %,**,86.7 %,
Jan 1994,100.0 %,**,**,**,100.0 %,
Feb 1994,**,**,82.4 %,**,82.4 %,
Mar 1994,**,**,50.0 %,**,50.0 %,
