Saint John — Historical % of Homeowner and Condominium Units Absorbed at Completion by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,73.0 %,**,**,**,73.0 %,
Feb 1990,80.7 %,**,100.0 %,**,82.0 %,
Mar 1990,80.0 %,**,**,**,80.0 %,
Apr 1990,31.3 %,**,**,**,31.3 %,
May 1990,34.2 %,100.0 %,**,**,37.5 %,
Jun 1990,32.5 %,**,100.0 %,**,37.2 %,
Jul 1990,78.6 %,**,**,**,78.6 %,
Aug 1990,67.5 %,**,50.0 %,**,63.5 %,
Sep 1990,66.7 %,**,**,**,66.7 %,
Oct 1990,44.4 %,**,**,**,44.4 %,
Nov 1990,64.3 %,**,**,**,64.3 %,
Dec 1990,96.2 %,**,**,**,96.2 %,
Jan 1991,76.9 %,**,**,**,76.9 %,
Feb 1991,84.6 %,**,**,**,84.6 %,
Mar 1991,94.4 %,50.0 %,**,**,92.1 %,
Apr 1991,53.8 %,**,**,**,53.8 %,
May 1991,26.7 %,**,83.3 %,**,42.9 %,
Jun 1991,64.7 %,**,**,**,64.7 %,
Jul 1991,73.5 %,**,**,**,73.5 %,
Aug 1991,89.5 %,**,**,**,89.5 %,
Sep 1991,73.8 %,**,28.6 %,**,67.3 %,
Oct 1991,77.3 %,**,**,**,77.3 %,
Nov 1991,84.4 %,**,0.0 %,**,69.2 %,
Dec 1991,75.7 %,**,**,**,75.7 %,
Jan 1992,80.0 %,0.0 %,**,**,76.6 %,
Feb 1992,75.0 %,**,**,**,75.0 %,
Mar 1992,92.9 %,**,**,**,92.9 %,
Apr 1992,70.0 %,**,**,**,70.0 %,
May 1992,83.3 %,**,**,**,83.3 %,
Jun 1992,59.5 %,**,**,**,59.5 %,
Jul 1992,73.0 %,**,**,**,73.0 %,
Aug 1992,71.4 %,**,**,**,71.4 %,
Sep 1992,66.7 %,**,**,**,66.7 %,
Oct 1992,68.9 %,**,0.0 %,**,59.6 %,
Nov 1992,68.5 %,**,**,**,68.5 %,
Dec 1992,79.2 %,**,**,**,79.2 %,
Jan 1993,94.9 %,**,**,**,94.9 %,
Feb 1993,61.9 %,**,**,**,61.9 %,
Mar 1993,95.8 %,**,0.0 %,**,82.1 %,
Apr 1993,87.5 %,0.0 %,**,**,82.4 %,
May 1993,81.8 %,**,**,**,81.8 %,
Jun 1993,60.0 %,**,**,**,60.0 %,
Jul 1993,69.2 %,**,**,**,69.2 %,
Aug 1993,77.1 %,**,**,**,77.1 %,
Sep 1993,69.8 %,50.0 %,**,**,68.9 %,
Oct 1993,67.9 %,0.0 %,**,**,65.5 %,
Nov 1993,84.6 %,**,**,100.0 %,85.5 %,
Dec 1993,66.7 %,**,**,**,66.7 %,
Jan 1994,80.6 %,**,**,**,80.6 %,
Feb 1994,78.3 %,50.0 %,**,**,77.1 %,
Mar 1994,93.5 %,**,100.0 %,**,94.3 %,
Apr 1994,70.6 %,**,**,**,70.6 %,
May 1994,40.9 %,**,62.5 %,**,46.7 %,
Jun 1994,62.5 %,**,**,**,62.5 %,
Jul 1994,54.1 %,**,0.0 %,**,45.5 %,
Aug 1994,57.5 %,**,**,100.0 %,63.0 %,
Sep 1994,68.0 %,**,**,**,68.0 %,
Oct 1994,63.6 %,**,**,**,63.6 %,
Nov 1994,74.4 %,50.0 %,0.0 %,**,63.3 %,
Dec 1994,76.5 %,33.3 %,0.0 %,**,63.6 %,
Jan 1995,83.3 %,**,100.0 %,**,85.7 %,
Feb 1995,50.0 %,**,**,**,50.0 %,
Mar 1995,87.5 %,0.0 %,**,**,70.0 %,
Apr 1995,57.1 %,**,**,**,57.1 %,
May 1995,69.2 %,**,**,**,69.2 %,
Jun 1995,50.0 %,**,**,**,50.0 %,
Jul 1995,71.4 %,**,0.0 %,**,43.5 %,
Aug 1995,60.0 %,**,**,**,60.0 %,
Sep 1995,52.9 %,0.0 %,**,**,47.4 %,
Oct 1995,83.3 %,**,**,**,83.3 %,
Nov 1995,81.8 %,**,**,**,81.8 %,
Dec 1995,91.7 %,**,**,**,91.7 %,
Jan 1996,75.0 %,**,**,**,75.0 %,
Feb 1996,77.8 %,**,**,**,77.8 %,
Mar 1996,91.7 %,**,50.0 %,**,81.3 %,
Apr 1996,71.4 %,**,**,**,71.4 %,
May 1996,85.7 %,**,**,**,85.7 %,
Jun 1996,50.0 %,**,33.3 %,**,44.4 %,
Jul 1996,53.8 %,0.0 %,**,**,43.8 %,
Aug 1996,91.7 %,**,100.0 %,**,92.9 %,
Sep 1996,83.8 %,0.0 %,**,**,79.5 %,
Oct 1996,66.7 %,**,50.0 %,**,64.0 %,
Nov 1996,93.8 %,0.0 %,50.0 %,**,73.1 %,
Dec 1996,86.7 %,0.0 %,0.0 %,**,46.4 %,
Jan 1997,75.0 %,0.0 %,33.3 %,**,58.1 %,
Feb 1997,46.7 %,100.0 %,0.0 %,**,33.3 %,
Mar 1997,75.0 %,**,**,**,75.0 %,
Apr 1997,91.8 %,50.0 %,0.0 %,**,81.7 %,
May 1997,58.8 %,**,**,**,58.8 %,
Jun 1997,66.7 %,**,0.0 %,**,50.0 %,
Jul 1997,75.0 %,**,44.4 %,**,61.9 %,
Aug 1997,66.7 %,**,**,**,66.7 %,
Sep 1997,82.6 %,**,16.7 %,**,69.0 %,
Oct 1997,86.0 %,0.0 %,23.1 %,**,68.7 %,
Nov 1997,100.0 %,**,**,**,100.0 %,
Dec 1997,87.0 %,**,**,**,87.0 %,
Jan 1998,83.3 %,0.0 %,**,**,62.5 %,
Feb 1998,100.0 %,**,**,**,100.0 %,
Mar 1998,90.0 %,50.0 %,**,**,83.3 %,
Apr 1998,100.0 %,**,0.0 %,**,50.0 %,
May 1998,100.0 %,75.0 %,50.0 %,**,71.4 %,
Jun 1998,100.0 %,100.0 %,**,**,100.0 %,
Jul 1998,40.0 %,**,**,**,40.0 %,
Aug 1998,94.1 %,100.0 %,60.0 %,**,90.7 %,
Sep 1998,88.6 %,0.0 %,50.0 %,**,73.3 %,
Oct 1998,95.0 %,**,57.1 %,**,85.2 %,
Nov 1998,88.9 %,**,50.0 %,**,79.2 %,
Dec 1998,94.7 %,100.0 %,25.0 %,**,84.0 %,
Jan 1999,86.7 %,42.9 %,**,**,72.7 %,
Feb 1999,66.7 %,**,**,**,66.7 %,
Mar 1999,87.5 %,**,100.0 %,**,90.9 %,
Apr 1999,80.0 %,**,**,**,80.0 %,
May 1999,100.0 %,**,**,**,100.0 %,
Jun 1999,78.6 %,**,**,**,78.6 %,
Jul 1999,78.6 %,**,100.0 %,**,81.3 %,
Aug 1999,100.0 %,**,**,**,100.0 %,
Sep 1999,85.7 %,0.0 %,**,**,78.3 %,
Oct 1999,91.2 %,100.0 %,100.0 %,**,92.1 %,
Nov 1999,100.0 %,**,100.0 %,**,100.0 %,
Dec 1999,71.4 %,100.0 %,**,**,73.9 %,
Jan 2000,60.0 %,**,**,**,60.0 %,
Feb 2000,66.7 %,**,100.0 %,**,78.6 %,
Mar 2000,64.3 %,**,100.0 %,**,72.2 %,
Apr 2000,66.7 %,**,80.0 %,**,76.2 %,
May 2000,69.2 %,**,**,**,69.2 %,
Jun 2000,85.0 %,**,100.0 %,**,87.5 %,
Jul 2000,94.6 %,**,**,100.0 %,95.0 %,
Aug 2000,83.3 %,100.0 %,**,**,84.2 %,
Sep 2000,80.8 %,50.0 %,25.0 %,**,71.9 %,
Oct 2000,80.4 %,**,**,**,80.4 %,
Nov 2000,82.6 %,25.0 %,100.0 %,**,79.4 %,
Dec 2000,94.7 %,**,**,**,94.7 %,
Jan 2001,83.3 %,100.0 %,**,**,84.4 %,
Feb 2001,97.1 %,**,**,**,97.1 %,
Mar 2001,82.4 %,**,**,**,82.4 %,
Apr 2001,85.7 %,100.0 %,**,**,88.9 %,
May 2001,64.7 %,**,**,**,64.7 %,
Jun 2001,87.5 %,50.0 %,**,**,83.3 %,
Jul 2001,85.7 %,0.0 %,**,**,78.3 %,
Aug 2001,80.0 %,100.0 %,**,**,81.1 %,
Sep 2001,90.9 %,0.0 %,**,**,83.3 %,
Oct 2001,78.0 %,**,0.0 %,**,68.1 %,
Nov 2001,81.6 %,100.0 %,**,**,82.5 %,
Dec 2001,89.7 %,100.0 %,**,**,90.3 %,
Jan 2002,84.6 %,100.0 %,**,**,85.7 %,
Feb 2002,68.4 %,50.0 %,**,**,65.2 %,
Mar 2002,75.0 %,0.0 %,100.0 %,100.0 %,76.9 %,
Apr 2002,81.3 %,**,**,**,81.3 %,
May 2002,76.5 %,**,**,**,76.5 %,
Jun 2002,90.5 %,**,**,**,90.5 %,
Jul 2002,89.2 %,**,100.0 %,**,91.7 %,
Aug 2002,78.6 %,100.0 %,**,**,79.5 %,
Sep 2002,94.1 %,87.5 %,**,**,92.9 %,
Oct 2002,81.6 %,**,100.0 %,**,83.3 %,
Nov 2002,72.5 %,75.0 %,**,**,72.7 %,
Dec 2002,89.5 %,100.0 %,**,**,89.7 %,
Jan 2003,76.9 %,0.0 %,100.0 %,100.0 %,77.1 %,
Feb 2003,68.2 %,100.0 %,**,**,70.8 %,
Mar 2003,57.1 %,**,**,**,57.1 %,
Apr 2003,73.1 %,0.0 %,**,**,67.9 %,
May 2003,66.7 %,**,**,**,66.7 %,
Jun 2003,63.6 %,100.0 %,100.0 %,**,70.4 %,
Jul 2003,66.7 %,**,69.2 %,**,67.6 %,
Aug 2003,76.0 %,**,**,**,76.0 %,
Sep 2003,83.3 %,100.0 %,**,**,84.0 %,
