Kitchener - Cambridge - Waterloo — Historical % of Homeowner and Condominium Units Absorbed at Completion by Dwelling Type  
January 1990 to March 2024 Condo
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,**,**,83.3 %,**,83.3 %,
Feb 1990,**,**,**,**,**,
Mar 1990,**,**,60.0 %,**,60.0 %,
Apr 1990,**,**,100.0 %,66.0 %,78.5 %,
May 1990,**,**,**,**,**,
Jun 1990,**,**,0.0 %,**,0.0 %,
Jul 1990,**,**,**,48.1 %,48.1 %,
Aug 1990,**,**,50.0 %,12.5 %,21.9 %,
Sep 1990,**,**,**,**,**,
Oct 1990,**,**,52.0 %,18.3 %,39.8 %,
Nov 1990,**,**,32.2 %,**,32.2 %,
Dec 1990,**,**,**,**,**,
Jan 1991,**,**,100.0 %,**,100.0 %,
Feb 1991,**,**,**,**,**,
Mar 1991,**,**,87.0 %,43.0 %,48.2 %,
Apr 1991,**,**,6.3 %,**,6.3 %,
May 1991,**,**,50.0 %,**,50.0 %,
Jun 1991,**,**,**,**,**,
Jul 1991,**,**,**,**,**,
Aug 1991,**,**,100.0 %,88.9 %,91.7 %,
Sep 1991,**,**,**,10.7 %,10.7 %,
Oct 1991,**,**,**,**,**,
Nov 1991,**,**,**,**,**,
Dec 1991,**,**,25.6 %,**,25.6 %,
Jan 1992,**,**,**,**,**,
Feb 1992,**,**,**,**,**,
Mar 1992,**,**,**,0.0 %,0.0 %,
Apr 1992,**,**,**,**,**,
May 1992,**,**,**,**,**,
Jun 1992,**,**,**,**,**,
Jul 1992,**,**,**,**,**,
Aug 1992,**,**,48.6 %,37.5 %,47.5 %,
Sep 1992,0.0 %,**,**,**,0.0 %,
Oct 1992,**,**,**,**,**,
Nov 1992,0.0 %,**,50.0 %,**,47.6 %,
Dec 1992,**,**,**,**,**,
Jan 1993,**,**,**,53.9 %,53.9 %,
Feb 1993,**,**,**,**,**,
Mar 1993,**,**,**,**,**,
Apr 1993,**,**,**,**,**,
May 1993,**,**,**,**,**,
Jun 1993,**,**,**,**,**,
Jul 1993,**,**,23.1 %,**,23.1 %,
Aug 1993,**,**,**,**,**,
Sep 1993,**,**,**,**,**,
Oct 1993,**,**,**,**,**,
Nov 1993,**,**,**,**,**,
Dec 1993,**,**,100.0 %,**,100.0 %,
Jan 1994,**,**,**,**,**,
Feb 1994,**,**,92.3 %,**,92.3 %,
Mar 1994,**,**,67.4 %,45.5 %,63.2 %,
Apr 1994,**,**,83.3 %,**,83.3 %,
May 1994,**,**,**,**,**,
Jun 1994,**,**,**,**,**,
Jul 1994,**,**,100.0 %,75.0 %,80.0 %,
Aug 1994,**,**,**,**,**,
Sep 1994,**,**,**,33.3 %,33.3 %,
Oct 1994,**,**,**,**,**,
Nov 1994,**,**,**,**,**,
Dec 1994,**,**,**,**,**,
Jan 1995,**,**,**,**,**,
Feb 1995,**,**,83.3 %,**,83.3 %,
Mar 1995,**,**,**,**,**,
Apr 1995,**,**,100.0 %,**,100.0 %,
May 1995,**,**,**,**,**,
Jun 1995,**,**,**,**,**,
Jul 1995,**,**,73.3 %,**,73.3 %,
Aug 1995,**,**,**,**,**,
Sep 1995,**,**,**,**,**,
Oct 1995,**,**,**,**,**,
Nov 1995,**,**,**,**,**,
Dec 1995,**,**,**,**,**,
Jan 1996,100.0 %,**,**,33.3 %,40.0 %,
