Victoria — Historical % of Homeowner and Condominium Units Absorbed at Completion by Dwelling Type  
January 1990 to March 2024 Condo
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,**,**,17.6 %,**,17.6 %,
Feb 1990,**,33.3 %,60.0 %,62.1 %,57.7 %,
Mar 1990,0.0 %,100.0 %,27.3 %,20.0 %,38.1 %,
Apr 1990,100.0 %,**,56.3 %,28.9 %,38.1 %,
May 1990,100.0 %,50.0 %,52.6 %,**,54.5 %,
Jun 1990,**,**,100.0 %,**,100.0 %,
Jul 1990,**,**,85.7 %,100.0 %,98.4 %,
Aug 1990,**,**,71.4 %,44.4 %,47.1 %,
Sep 1990,**,**,17.1 %,54.8 %,48.3 %,
Oct 1990,**,**,71.4 %,58.0 %,63.6 %,
Nov 1990,**,31.3 %,0.0 %,9.4 %,11.8 %,
Dec 1990,**,50.0 %,**,93.8 %,88.9 %,
Jan 1991,**,**,6.3 %,43.7 %,39.0 %,
Feb 1991,**,**,44.4 %,12.5 %,19.5 %,
Mar 1991,**,**,20.0 %,**,20.0 %,
Apr 1991,**,0.0 %,80.0 %,2.3 %,15.8 %,
May 1991,**,100.0 %,47.1 %,**,57.1 %,
Jun 1991,**,0.0 %,0.0 %,16.7 %,13.9 %,
Jul 1991,**,**,0.0 %,40.7 %,38.2 %,
Aug 1991,**,**,100.0 %,40.7 %,43.9 %,
Sep 1991,**,**,35.7 %,**,35.7 %,
Oct 1991,**,**,**,**,**,
Nov 1991,**,**,100.0 %,100.0 %,100.0 %,
Dec 1991,**,**,**,**,**,
Jan 1992,**,100.0 %,76.6 %,37.8 %,58.5 %,
Feb 1992,**,0.0 %,95.0 %,**,86.4 %,
Mar 1992,**,0.0 %,100.0 %,**,91.7 %,
Apr 1992,**,87.5 %,76.9 %,35.3 %,52.7 %,
May 1992,**,50.0 %,53.3 %,45.7 %,47.3 %,
Jun 1992,**,**,73.0 %,**,73.0 %,
Jul 1992,**,**,33.3 %,50.0 %,41.9 %,
Aug 1992,100.0 %,**,88.9 %,**,89.5 %,
Sep 1992,**,**,70.0 %,**,70.0 %,
Oct 1992,100.0 %,50.0 %,50.0 %,53.2 %,53.4 %,
Nov 1992,**,**,0.0 %,100.0 %,63.2 %,
Dec 1992,**,100.0 %,60.0 %,77.1 %,73.1 %,
Jan 1993,**,100.0 %,68.8 %,60.4 %,64.4 %,
Feb 1993,**,**,0.0 %,**,0.0 %,
Mar 1993,**,**,100.0 %,96.6 %,97.7 %,
Apr 1993,**,100.0 %,100.0 %,95.2 %,96.2 %,
May 1993,**,**,0.0 %,57.1 %,52.6 %,
Jun 1993,**,**,90.0 %,68.2 %,70.1 %,
Jul 1993,**,**,100.0 %,93.4 %,93.9 %,
Aug 1993,**,50.0 %,69.6 %,66.7 %,68.5 %,
Sep 1993,**,**,100.0 %,**,100.0 %,
Oct 1993,**,66.7 %,68.1 %,56.2 %,61.0 %,
Nov 1993,**,**,53.8 %,52.5 %,52.6 %,
Dec 1993,100.0 %,0.0 %,47.6 %,80.0 %,61.4 %,
Jan 1994,**,**,25.0 %,63.8 %,56.5 %,
Feb 1994,**,**,60.7 %,56.8 %,57.6 %,
Mar 1994,**,16.7 %,25.8 %,8.3 %,22.6 %,
Apr 1994,100.0 %,100.0 %,74.1 %,0.0 %,68.4 %,
May 1994,**,**,57.1 %,68.9 %,66.7 %,
Jun 1994,**,**,64.7 %,**,64.7 %,
Jul 1994,**,**,33.3 %,71.3 %,68.6 %,
Aug 1994,**,100.0 %,23.5 %,70.7 %,64.0 %,
Sep 1994,**,50.0 %,18.2 %,56.1 %,51.5 %,
Oct 1994,**,**,**,60.4 %,60.4 %,
Nov 1994,**,**,11.1 %,36.7 %,32.8 %,
Dec 1994,**,0.0 %,43.3 %,45.0 %,42.9 %,
Jan 1995,**,100.0 %,36.8 %,36.3 %,38.8 %,
Feb 1995,0.0 %,0.0 %,10.0 %,76.2 %,70.9 %,
Mar 1995,**,**,4.3 %,1.9 %,2.6 %,
Apr 1995,**,**,17.9 %,21.7 %,20.8 %,
May 1995,**,0.0 %,18.2 %,**,13.3 %,
Jun 1995,**,**,12.5 %,9.4 %,9.7 %,
Jul 1995,**,**,10.0 %,**,10.0 %,
Aug 1995,**,50.0 %,31.6 %,29.7 %,32.3 %,
Sep 1995,**,**,25.0 %,34.9 %,34.4 %,
Oct 1995,**,50.0 %,21.4 %,33.3 %,32.1 %,
Nov 1995,**,**,8.3 %,16.7 %,13.9 %,
Dec 1995,**,0.0 %,25.0 %,47.9 %,45.7 %,
Jan 1996,**,**,**,**,**,
Feb 1996,**,**,33.3 %,12.5 %,14.8 %,
Mar 1996,**,**,25.0 %,**,25.0 %,
Apr 1996,**,**,20.0 %,71.3 %,68.5 %,
May 1996,0.0 %,**,33.3 %,**,30.0 %,
Jun 1996,**,25.0 %,36.7 %,56.6 %,50.5 %,
Jul 1996,0.0 %,25.0 %,10.0 %,**,13.8 %,
Aug 1996,**,100.0 %,75.0 %,**,77.3 %,
Sep 1996,**,50.0 %,**,**,50.0 %,
Oct 1996,**,100.0 %,16.7 %,41.5 %,40.8 %,
Nov 1996,100.0 %,100.0 %,55.6 %,**,66.7 %,
Dec 1996,**,**,**,**,**,
Jan 1997,**,**,60.0 %,26.7 %,31.4 %,
Feb 1997,50.0 %,**,30.0 %,31.4 %,31.7 %,
Mar 1997,**,**,77.8 %,**,77.8 %,
Apr 1997,**,50.0 %,**,**,50.0 %,
May 1997,**,**,42.9 %,54.0 %,53.2 %,
Jun 1997,**,**,83.3 %,**,83.3 %,
Jul 1997,75.0 %,33.3 %,27.8 %,**,35.7 %,
Aug 1997,100.0 %,50.0 %,83.3 %,**,77.8 %,
Sep 1997,**,100.0 %,**,9.7 %,12.5 %,
Oct 1997,**,25.0 %,0.0 %,11.1 %,11.1 %,
Nov 1997,**,100.0 %,28.6 %,25.0 %,30.6 %,
Dec 1997,**,**,**,**,**,
Jan 1998,**,0.0 %,**,**,0.0 %,
Feb 1998,**,**,**,17.4 %,17.4 %,
Mar 1998,**,0.0 %,0.0 %,**,0.0 %,
Apr 1998,0.0 %,14.3 %,25.6 %,8.8 %,17.4 %,
May 1998,**,**,**,**,**,
Jun 1998,**,100.0 %,**,50.0 %,52.9 %,
Jul 1998,**,**,**,**,**,
Aug 1998,**,**,66.7 %,**,66.7 %,
Sep 1998,**,**,42.9 %,24.3 %,29.4 %,
Oct 1998,**,**,23.1 %,14.3 %,17.6 %,
Nov 1998,**,**,**,25.0 %,25.0 %,
Dec 1998,**,**,100.0 %,30.0 %,36.4 %,
Jan 1999,**,**,33.3 %,**,33.3 %,
Feb 1999,**,25.0 %,**,**,25.0 %,
