Sherbrooke — Historical Inventory of Completed and Unabsorbed Homeowner and Condominium Units by Dwelling Type  
January 2007 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 2007,1,0,0,20,21,
Feb 2007,1,0,0,27,28,
Mar 2007,1,0,4,27,32,
Apr 2007,0,0,0,51,51,
May 2007,0,0,0,47,47,
Jun 2007,0,0,0,32,32,
Jul 2007,0,0,0,25,25,
Aug 2007,3,2,0,25,30,
Sep 2007,8,4,0,2,14,
Oct 2007,14,2,0,2,18,
Nov 2007,3,1,0,2,6,
Dec 2007,4,0,0,2,6,
Jan 2008,15,4,0,0,19,
Feb 2008,4,2,0,0,6,
Mar 2008,6,2,0,0,8,
Apr 2008,9,2,0,0,11,
May 2008,16,1,3,2,22,
Jun 2008,20,1,3,9,33,
Jul 2008,13,0,1,6,20,
Aug 2008,15,0,1,7,23,
Sep 2008,12,0,1,16,29,
Oct 2008,10,0,1,15,26,
Nov 2008,10,0,1,9,20,
Dec 2008,9,0,1,9,19,
Jan 2009,11,1,1,8,21,
Feb 2009,11,1,1,7,20,
Mar 2009,11,0,0,16,27,
Apr 2009,12,2,0,13,27,
May 2009,12,0,0,12,24,
Jun 2009,17,3,0,15,35,
Jul 2009,11,3,0,19,33,
Aug 2009,29,5,0,37,71,
Sep 2009,25,10,0,40,75,
Oct 2009,21,10,3,33,67,
Nov 2009,24,13,5,34,76,
Dec 2009,20,15,5,38,78,
Jan 2010,21,15,4,32,72,
Feb 2010,24,10,5,29,68,
Mar 2010,27,10,5,30,72,
Apr 2010,25,12,3,28,68,
May 2010,21,8,16,26,71,
Jun 2010,28,16,23,25,92,
Jul 2010,22,29,13,33,97,
Aug 2010,19,33,15,27,94,
Sep 2010,22,37,11,32,102,
Oct 2010,26,46,13,26,111,
Nov 2010,28,51,10,23,112,
Dec 2010,24,48,9,24,105,
Jan 2011,27,31,6,26,90,
Feb 2011,26,29,3,32,90,
Mar 2011,20,28,3,30,81,
Apr 2011,19,26,4,27,76,
May 2011,27,25,1,28,81,
Jun 2011,29,25,22,31,107,
Jul 2011,30,41,25,27,123,
Aug 2011,36,50,37,26,149,
Sep 2011,32,56,30,22,140,
Oct 2011,31,57,27,26,141,
Nov 2011,38,37,30,20,125,
Dec 2011,38,29,34,13,114,
Jan 2012,39,32,35,24,130,
Feb 2012,39,44,31,22,136,
Mar 2012,39,42,30,22,133,
Apr 2012,37,60,22,26,145,
May 2012,38,51,16,24,129,
Jun 2012,36,56,40,15,147,
Jul 2012,44,56,35,15,150,
Aug 2012,44,55,33,17,149,
Sep 2012,43,56,31,14,144,
Oct 2012,44,52,32,11,139,
Nov 2012,46,46,38,14,144,
Dec 2012,47,38,35,12,132,
Jan 2013,40,37,34,8,119,
Feb 2013,34,45,29,11,119,
Mar 2013,32,49,19,12,112,
Apr 2013,35,47,27,13,122,
May 2013,43,55,20,13,131,
Jun 2013,42,55,29,23,149,
Jul 2013,41,71,26,19,157,
Aug 2013,42,73,26,17,158,
Sep 2013,43,70,32,20,165,
Oct 2013,41,77,31,25,174,
Nov 2013,43,84,29,34,190,
Dec 2013,39,77,21,32,169,
Jan 2014,38,74,21,34,167,
Feb 2014,43,70,20,27,160,
Mar 2014,45,76,20,31,172,
Apr 2014,45,74,17,35,171,
May 2014,45,70,26,35,176,
Jun 2014,36,69,48,22,175,
Jul 2014,42,67,53,24,186,
Aug 2014,34,69,54,17,174,
Sep 2014,33,70,53,16,172,
Oct 2014,32,65,51,25,173,
Nov 2014,31,58,50,23,162,
Dec 2014,33,54,43,22,152,
Jan 2015,33,50,42,22,147,
Feb 2015,32,46,41,22,141,
Mar 2015,34,46,41,16,137,
Apr 2015,36,46,38,15,135,
May 2015,29,38,37,12,116,
Jun 2015,25,38,38,12,113,
Jul 2015,25,56,42,12,135,
Aug 2015,24,53,38,25,140,
Sep 2015,26,53,34,23,136,
Oct 2015,26,52,35,23,136,
Nov 2015,26,53,32,25,136,
Dec 2015,26,54,27,26,133,
Jan 2016,25,55,30,26,136,
Feb 2016,27,61,28,27,143,
Mar 2016,28,55,32,32,147,
Apr 2016,32,50,30,30,142,
May 2016,30,44,30,23,127,
Jun 2016,27,45,27,24,123,
Jul 2016,30,55,36,26,147,
Aug 2016,28,58,32,22,140,
Sep 2016,23,57,31,32,143,
Oct 2016,24,58,30,29,141,
Nov 2016,27,60,27,24,138,
Dec 2016,21,66,25,20,132,
Jan 2017,16,62,30,19,127,
Feb 2017,18,70,33,15,136,
Mar 2017,18,73,35,14,140,
Apr 2017,19,59,34,13,125,
May 2017,18,58,32,13,121,
Jun 2017,18,65,30,7,120,
Jul 2017,19,76,38,7,140,
Aug 2017,17,61,31,7,116,
Sep 2017,16,48,36,26,126,
Oct 2017,17,59,32,26,134,
Nov 2017,17,53,42,20,132,
Dec 2017,16,59,42,28,145,
Jan 2018,16,53,40,28,137,
Feb 2018,18,52,39,24,133,
Mar 2018,13,67,41,18,139,
Apr 2018,11,80,40,18,149,
May 2018,13,98,31,18,160,
Jun 2018,11,95,30,24,160,
Jul 2018,11,90,36,23,160,
Aug 2018,11,86,33,23,153,
Sep 2018,14,91,34,18,157,
Oct 2018,15,83,31,18,147,
Nov 2018,15,82,31,18,146,
Dec 2018,15,81,26,13,135,
Jan 2019,15,81,26,12,134,
Feb 2019,14,65,26,12,117,
Mar 2019,18,76,26,12,132,
Apr 2019,15,84,27,12,138,
May 2019,10,103,29,11,153,
Jun 2019,16,104,26,11,157,
Jul 2019,20,93,23,9,145,
Aug 2019,15,82,19,8,124,
Sep 2019,21,81,18,13,133,
Oct 2019,33,88,18,10,149,
Nov 2019,38,91,20,10,159,
Dec 2019,58,105,30,32,225,
Jan 2020,55,107,26,22,210,
Feb 2020,59,114,24,21,218,
Mar 2020,62,101,24,23,210,
Apr 2020,60,96,21,23,200,
May 2020,22,69,13,23,127,
Jun 2020,24,60,14,22,120,
Jul 2020,17,44,5,22,88,
Aug 2020,13,45,5,21,84,
